variant,fold,slide_id,label,pred,correct,prarc_gate,prarc_gate_features,prarc_skip_reason,visual_concept_conflict,low_high_sign_agreement,concept_pred_margin_abs,prediction_confidence_margin,dominant_source_ratio,low_high_margin_agreement
prarc_v1_g05,1,25015798B2,1,1,1,0.5127809047698975,"{""concept_pred_margin_abs"": 0.2871128022670746, ""dominant_source_ratio"": 0.9867684245109558, ""low_high_margin_agreement"": 0.9097415804862976, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2871128022670746, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2871128022670746,0.2871128022670746,0.9867684245109558,0.9097415804862976
prarc_v1_g05,1,25017592B3,1,1,1,0.49180373549461365,"{""concept_pred_margin_abs"": 0.017002863809466362, ""dominant_source_ratio"": 0.9975054264068604, ""low_high_margin_agreement"": 0.9832817912101746, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.017002863809466362, ""visual_concept_conflict"": 1.0}",,1.0,0.0,0.017002863809466362,0.017002863809466362,0.9975054264068604,0.9832817912101746
prarc_v1_g05,1,25019294B1,1,1,1,0.5101383924484253,"{""concept_pred_margin_abs"": 0.07527583837509155, ""dominant_source_ratio"": 0.9881111979484558, ""low_high_margin_agreement"": 0.9300126433372498, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.07527583837509155, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.07527583837509155,0.07527583837509155,0.9881111979484558,0.9300126433372498
prarc_v1_g05,1,25019474B2,1,1,1,0.513054370880127,"{""concept_pred_margin_abs"": 0.26689255237579346, ""dominant_source_ratio"": 0.9865373969078064, ""low_high_margin_agreement"": 0.9840182662010193, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.26689255237579346, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.26689255237579346,0.26689255237579346,0.9865373969078064,0.9840182662010193
prarc_v1_g05,1,25019503B,1,1,1,0.5124245285987854,"{""concept_pred_margin_abs"": 0.3412390351295471, ""dominant_source_ratio"": 0.9811661243438721, ""low_high_margin_agreement"": 0.9686573147773743, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3412390351295471, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3412390351295471,0.3412390351295471,0.9811661243438721,0.9686573147773743
prarc_v1_g05,1,25019629B2,1,1,1,0.5108394622802734,"{""concept_pred_margin_abs"": 0.48138585686683655, ""dominant_source_ratio"": 0.982551634311676, ""low_high_margin_agreement"": 0.9419089555740356, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.48138585686683655, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.48138585686683655,0.48138585686683655,0.982551634311676,0.9419089555740356
prarc_v1_g05,1,25021421B2,1,1,1,0.5118986368179321,"{""concept_pred_margin_abs"": 0.3840321898460388, ""dominant_source_ratio"": 0.985927402973175, ""low_high_margin_agreement"": 0.9111904501914978, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3840321898460388, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3840321898460388,0.3840321898460388,0.985927402973175,0.9111904501914978
prarc_v1_g05,1,25021555B2,1,1,1,0.5092734098434448,"{""concept_pred_margin_abs"": 0.18043628334999084, ""dominant_source_ratio"": 0.9842182397842407, ""low_high_margin_agreement"": 0.8471583127975464, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.18043628334999084, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.18043628334999084,0.18043628334999084,0.9842182397842407,0.8471583127975464
prarc_v1_g05,1,25021665B3,1,0,0,0.4988328218460083,"{""concept_pred_margin_abs"": 0.18745046854019165, ""dominant_source_ratio"": 0.9728795886039734, ""low_high_margin_agreement"": 0.9941198825836182, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.18745046854019165, ""visual_concept_conflict"": 1.0}",,1.0,1.0,0.18745046854019165,0.18745046854019165,0.9728795886039734,0.9941198825836182
prarc_v1_g05,1,25021890B4,1,1,1,0.5127937197685242,"{""concept_pred_margin_abs"": 0.2746911644935608, ""dominant_source_ratio"": 0.9884907007217407, ""low_high_margin_agreement"": 0.8520005941390991, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2746911644935608, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2746911644935608,0.2746911644935608,0.9884907007217407,0.8520005941390991
prarc_v1_g05,1,25022344B2,1,1,1,0.5117460489273071,"{""concept_pred_margin_abs"": 0.4283449053764343, ""dominant_source_ratio"": 0.9845829606056213, ""low_high_margin_agreement"": 0.9884483218193054, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4283449053764343, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4283449053764343,0.4283449053764343,0.9845829606056213,0.9884483218193054
prarc_v1_g05,1,25024433B2,1,1,1,0.5129927396774292,"{""concept_pred_margin_abs"": 0.26448217034339905, ""dominant_source_ratio"": 0.9855797290802002, ""low_high_margin_agreement"": 0.9215136766433716, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.26448217034339905, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.26448217034339905,0.26448217034339905,0.9855797290802002,0.9215136766433716
prarc_v1_g05,1,25024765B2,1,1,1,0.5101691484451294,"{""concept_pred_margin_abs"": 0.5216503739356995, ""dominant_source_ratio"": 0.9786455631256104, ""low_high_margin_agreement"": 0.9096211194992065, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.5216503739356995, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.5216503739356995,0.5216503739356995,0.9786455631256104,0.9096211194992065
prarc_v1_g05,1,25024875B2,1,1,1,0.5102851390838623,"{""concept_pred_margin_abs"": 0.5060186982154846, ""dominant_source_ratio"": 0.9801292419433594, ""low_high_margin_agreement"": 0.8965824246406555, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.5060186982154846, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.5060186982154846,0.5060186982154846,0.9801292419433594,0.8965824246406555
prarc_v1_g05,1,25025616B,1,0,0,0.49040573835372925,"{""concept_pred_margin_abs"": 0.0950932502746582, ""dominant_source_ratio"": 0.9529724717140198, ""low_high_margin_agreement"": 0.9133599400520325, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.0950932502746582, ""visual_concept_conflict"": 1.0}",,1.0,0.0,0.0950932502746582,0.0950932502746582,0.9529724717140198,0.9133599400520325
prarc_v1_g05,1,25025951B,1,0,0,0.510607123374939,"{""concept_pred_margin_abs"": 0.4965648353099823, ""dominant_source_ratio"": 0.9807976484298706, ""low_high_margin_agreement"": 0.9327329993247986, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4965648353099823, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4965648353099823,0.4965648353099823,0.9807976484298706,0.9327329993247986
prarc_v1_g05,1,25026103B2,1,0,0,0.49558261036872864,"{""concept_pred_margin_abs"": 0.3471064865589142, ""dominant_source_ratio"": 0.9590378403663635, ""low_high_margin_agreement"": 0.8247763514518738, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3471064865589142, ""visual_concept_conflict"": 1.0}",,1.0,1.0,0.3471064865589142,0.3471064865589142,0.9590378403663635,0.8247763514518738
prarc_v1_g05,1,25026144B3,1,1,1,0.5103671550750732,"{""concept_pred_margin_abs"": 0.5227845907211304, ""dominant_source_ratio"": 0.9820404648780823, ""low_high_margin_agreement"": 0.951507568359375, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.5227845907211304, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.5227845907211304,0.5227845907211304,0.9820404648780823,0.951507568359375
prarc_v1_g05,1,25026509B,1,1,1,0.5094871520996094,"{""concept_pred_margin_abs"": 0.1734650880098343, ""dominant_source_ratio"": 0.9786663055419922, ""low_high_margin_agreement"": 0.8521631360054016, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.1734650880098343, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.1734650880098343,0.1734650880098343,0.9786663055419922,0.8521631360054016
prarc_v1_g05,1,25026752B,1,1,1,0.5115109086036682,"{""concept_pred_margin_abs"": 0.4279283285140991, ""dominant_source_ratio"": 0.9823021292686462, ""low_high_margin_agreement"": 0.9390555620193481, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4279283285140991, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4279283285140991,0.4279283285140991,0.9823021292686462,0.9390555620193481
prarc_v1_g05,1,25026797B2,1,1,1,0.510434627532959,"{""concept_pred_margin_abs"": 0.08331725746393204, ""dominant_source_ratio"": 0.9525119066238403, ""low_high_margin_agreement"": 0.9232090711593628, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.08331725746393204, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.08331725746393204,0.08331725746393204,0.9525119066238403,0.9232090711593628
prarc_v1_g05,1,25027181B5,1,1,1,0.4989056885242462,"{""concept_pred_margin_abs"": 0.1672864854335785, ""dominant_source_ratio"": 0.9854095578193665, ""low_high_margin_agreement"": 0.9847390651702881, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.1672864854335785, ""visual_concept_conflict"": 1.0}",,1.0,1.0,0.1672864854335785,0.1672864854335785,0.9854095578193665,0.9847390651702881
prarc_v1_g05,1,25002510B2,1,1,1,0.5122857093811035,"{""concept_pred_margin_abs"": 0.3155364394187927, ""dominant_source_ratio"": 0.9804425835609436, ""low_high_margin_agreement"": 0.8085381984710693, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3155364394187927, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3155364394187927,0.3155364394187927,0.9804425835609436,0.8085381984710693
prarc_v1_g05,1,25027606B3,1,1,1,0.5117530822753906,"{""concept_pred_margin_abs"": 0.41294026374816895, ""dominant_source_ratio"": 0.9854414463043213, ""low_high_margin_agreement"": 0.953278660774231, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.41294026374816895, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.41294026374816895,0.41294026374816895,0.9854414463043213,0.953278660774231
prarc_v1_g05,1,25028014B5,1,1,1,0.5125773549079895,"{""concept_pred_margin_abs"": 0.3039615750312805, ""dominant_source_ratio"": 0.9783858060836792, ""low_high_margin_agreement"": 0.8312543034553528, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3039615750312805, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3039615750312805,0.3039615750312805,0.9783858060836792,0.8312543034553528
prarc_v1_g05,1,25029560B2,1,0,0,0.4993126392364502,"{""concept_pred_margin_abs"": 0.10518208146095276, ""dominant_source_ratio"": 0.9905533790588379, ""low_high_margin_agreement"": 0.9574339985847473, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.10518208146095276, ""visual_concept_conflict"": 1.0}",,1.0,1.0,0.10518208146095276,0.10518208146095276,0.9905533790588379,0.9574339985847473
prarc_v1_g05,1,25029906B2,1,1,1,0.5091432332992554,"{""concept_pred_margin_abs"": 0.20656567811965942, ""dominant_source_ratio"": 0.96058189868927, ""low_high_margin_agreement"": 0.8289894461631775, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.20656567811965942, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.20656567811965942,0.20656567811965942,0.96058189868927,0.8289894461631775
prarc_v1_g05,1,25031271B2,1,1,1,0.5119460821151733,"{""concept_pred_margin_abs"": 0.37534287571907043, ""dominant_source_ratio"": 0.9797220230102539, ""low_high_margin_agreement"": 0.8896264433860779, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.37534287571907043, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.37534287571907043,0.37534287571907043,0.9797220230102539,0.8896264433860779
prarc_v1_g05,1,25032146B2,1,1,1,0.5113286375999451,"{""concept_pred_margin_abs"": 0.4281957745552063, ""dominant_source_ratio"": 0.9855049848556519, ""low_high_margin_agreement"": 0.9104387760162354, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4281957745552063, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4281957745552063,0.4281957745552063,0.9855049848556519,0.9104387760162354
prarc_v1_g05,1,25033211B,1,1,1,0.509842038154602,"{""concept_pred_margin_abs"": 0.5874338746070862, ""dominant_source_ratio"": 0.9747044444084167, ""low_high_margin_agreement"": 0.9945451021194458, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.5874338746070862, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.5874338746070862,0.5874338746070862,0.9747044444084167,0.9945451021194458
prarc_v1_g05,1,25033482B2,1,1,1,0.5130756497383118,"{""concept_pred_margin_abs"": 0.23873117566108704, ""dominant_source_ratio"": 0.9883038997650146, ""low_high_margin_agreement"": 0.8336978554725647, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.23873117566108704, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.23873117566108704,0.23873117566108704,0.9883038997650146,0.8336978554725647
prarc_v1_g05,1,25034245B2,1,0,0,0.4964364767074585,"{""concept_pred_margin_abs"": 0.3722795844078064, ""dominant_source_ratio"": 0.9489896297454834, ""low_high_margin_agreement"": 0.9375391602516174, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3722795844078064, ""visual_concept_conflict"": 1.0}",,1.0,1.0,0.3722795844078064,0.3722795844078064,0.9489896297454834,0.9375391602516174
prarc_v1_g05,1,25034940B8,1,1,1,0.5110006928443909,"{""concept_pred_margin_abs"": 0.04415714740753174, ""dominant_source_ratio"": 0.9014117121696472, ""low_high_margin_agreement"": 0.9578264951705933, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.04415714740753174, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.04415714740753174,0.04415714740753174,0.9014117121696472,0.9578264951705933
prarc_v1_g05,1,25035354B2,1,1,1,0.4918074309825897,"{""concept_pred_margin_abs"": 0.018388718366622925, ""dominant_source_ratio"": 0.9924082159996033, ""low_high_margin_agreement"": 0.9819009900093079, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.018388718366622925, ""visual_concept_conflict"": 1.0}",,1.0,0.0,0.018388718366622925,0.018388718366622925,0.9924082159996033,0.9819009900093079
prarc_v1_g05,1,25036333B3,1,1,1,0.5117520689964294,"{""concept_pred_margin_abs"": 0.4034307301044464, ""dominant_source_ratio"": 0.9836533665657043, ""low_high_margin_agreement"": 0.9272620677947998, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4034307301044464, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4034307301044464,0.4034307301044464,0.9836533665657043,0.9272620677947998
prarc_v1_g05,1,25041763B,1,1,1,0.5100665092468262,"{""concept_pred_margin_abs"": 0.11069878935813904, ""dominant_source_ratio"": 0.98426753282547, ""low_high_margin_agreement"": 0.9004048109054565, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.11069878935813904, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.11069878935813904,0.11069878935813904,0.98426753282547,0.9004048109054565
prarc_v1_g05,1,25043126B2,1,1,1,0.5080543160438538,"{""concept_pred_margin_abs"": 0.2546227276325226, ""dominant_source_ratio"": 0.9813601970672607, ""low_high_margin_agreement"": 0.7970218062400818, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.2546227276325226, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.2546227276325226,0.2546227276325226,0.9813601970672607,0.7970218062400818
prarc_v1_g05,1,25045403B-1,1,1,1,0.51258784532547,"{""concept_pred_margin_abs"": 0.3098534643650055, ""dominant_source_ratio"": 0.9854412078857422, ""low_high_margin_agreement"": 0.908178448677063, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3098534643650055, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3098534643650055,0.3098534643650055,0.9854412078857422,0.908178448677063
prarc_v1_g05,1,25045450B5,1,1,1,0.5125975012779236,"{""concept_pred_margin_abs"": 0.3063570261001587, ""dominant_source_ratio"": 0.9896900653839111, ""low_high_margin_agreement"": 0.9024432301521301, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3063570261001587, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3063570261001587,0.3063570261001587,0.9896900653839111,0.9024432301521301
prarc_v1_g05,1,25045839B,1,1,1,0.5103310346603394,"{""concept_pred_margin_abs"": 0.011796891689300537, ""dominant_source_ratio"": 0.9876487851142883, ""low_high_margin_agreement"": 0.9884010553359985, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.011796891689300537, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.011796891689300537,0.011796891689300537,0.9876487851142883,0.9884010553359985
prarc_v1_g05,1,25047066B,1,1,1,0.50981205701828,"{""concept_pred_margin_abs"": 0.16246473789215088, ""dominant_source_ratio"": 0.9707291722297668, ""low_high_margin_agreement"": 0.8601807355880737, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.16246473789215088, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.16246473789215088,0.16246473789215088,0.9707291722297668,0.8601807355880737
prarc_v1_g05,1,25047077B2,1,1,1,0.5100988745689392,"{""concept_pred_margin_abs"": 0.09364242106676102, ""dominant_source_ratio"": 0.9863923788070679, ""low_high_margin_agreement"": 0.9144442677497864, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.09364242106676102, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.09364242106676102,0.09364242106676102,0.9863923788070679,0.9144442677497864
prarc_v1_g05,1,25047401B2,1,0,0,0.5114179849624634,"{""concept_pred_margin_abs"": 0.0035508275032043457, ""dominant_source_ratio"": 0.8655983805656433, ""low_high_margin_agreement"": 0.9962968230247498, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.0035508275032043457, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.0035508275032043457,0.0035508275032043457,0.8655983805656433,0.9962968230247498
prarc_v1_g05,1,25047972B2,1,1,1,0.5104983448982239,"{""concept_pred_margin_abs"": 0.5323036909103394, ""dominant_source_ratio"": 0.9818511009216309, ""low_high_margin_agreement"": 0.9968870282173157, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.5323036909103394, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.5323036909103394,0.5323036909103394,0.9818511009216309,0.9968870282173157
prarc_v1_g05,1,25048633B2,1,1,1,0.5128940343856812,"{""concept_pred_margin_abs"": 0.2672143578529358, ""dominant_source_ratio"": 0.9869473576545715, ""low_high_margin_agreement"": 0.8724182844161987, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2672143578529358, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2672143578529358,0.2672143578529358,0.9869473576545715,0.8724182844161987
prarc_v1_g05,1,25049966B2,1,1,1,0.5126928091049194,"{""concept_pred_margin_abs"": 0.2925472855567932, ""dominant_source_ratio"": 0.9876291155815125, ""low_high_margin_agreement"": 0.8840969204902649, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2925472855567932, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2925472855567932,0.2925472855567932,0.9876291155815125,0.8840969204902649
prarc_v1_g05,1,25050888B3,1,1,1,0.49726995825767517,"{""concept_pred_margin_abs"": 0.24030369520187378, ""dominant_source_ratio"": 0.9773271083831787, ""low_high_margin_agreement"": 0.8892983198165894, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.24030369520187378, ""visual_concept_conflict"": 1.0}",,1.0,1.0,0.24030369520187378,0.24030369520187378,0.9773271083831787,0.8892983198165894
prarc_v1_g05,1,25053425B2,1,1,1,0.5102162957191467,"{""concept_pred_margin_abs"": 0.1063614934682846, ""dominant_source_ratio"": 0.9691736102104187, ""low_high_margin_agreement"": 0.9039393663406372, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.1063614934682846, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.1063614934682846,0.1063614934682846,0.9691736102104187,0.9039393663406372
prarc_v1_g05,1,25057856B2,1,1,1,0.5103216171264648,"{""concept_pred_margin_abs"": 0.09290185570716858, ""dominant_source_ratio"": 0.9619178175926208, ""low_high_margin_agreement"": 0.9150463938713074, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.09290185570716858, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.09290185570716858,0.09290185570716858,0.9619178175926208,0.9150463938713074
prarc_v1_g05,1,25061727B2,1,1,1,0.5108940601348877,"{""concept_pred_margin_abs"": 0.4879986047744751, ""dominant_source_ratio"": 0.9837812185287476, ""low_high_margin_agreement"": 0.9690845608711243, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4879986047744751, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4879986047744751,0.4879986047744751,0.9837812185287476,0.9690845608711243
prarc_v1_g05,1,25063676B,1,1,1,0.5141457915306091,"{""concept_pred_margin_abs"": 0.11333198100328445, ""dominant_source_ratio"": 0.9900575280189514, ""low_high_margin_agreement"": 0.9039719104766846, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.11333198100328445, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.11333198100328445,0.11333198100328445,0.9900575280189514,0.9039719104766846
prarc_v1_g05,1,25063676B2,1,0,0,0.49098819494247437,"{""concept_pred_margin_abs"": 0.0924839973449707, ""dominant_source_ratio"": 0.8792566657066345, ""low_high_margin_agreement"": 0.9152733087539673, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.0924839973449707, ""visual_concept_conflict"": 1.0}",,1.0,0.0,0.0924839973449707,0.0924839973449707,0.8792566657066345,0.9152733087539673
prarc_v1_g05,2,2460602-B,0,0,1,0.5064119696617126,"{""concept_pred_margin_abs"": 0.32052600383758545, ""dominant_source_ratio"": 0.9544151425361633, ""low_high_margin_agreement"": 0.8062050342559814, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.32052600383758545, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.32052600383758545,0.32052600383758545,0.9544151425361633,0.8062050342559814
prarc_v1_g05,2,2460949-B3,0,0,1,0.5062428116798401,"{""concept_pred_margin_abs"": 0.34725987911224365, ""dominant_source_ratio"": 0.9865415096282959, ""low_high_margin_agreement"": 0.8622125387191772, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.34725987911224365, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.34725987911224365,0.34725987911224365,0.9865415096282959,0.8622125387191772
prarc_v1_g05,2,2461002-B2,0,0,1,0.5058608055114746,"{""concept_pred_margin_abs"": 0.4258635640144348, ""dominant_source_ratio"": 0.9787640571594238, ""low_high_margin_agreement"": 0.9012450575828552, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4258635640144348, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4258635640144348,0.4258635640144348,0.9787640571594238,0.9012450575828552
prarc_v1_g05,2,2461698-B,0,0,1,0.505721926689148,"{""concept_pred_margin_abs"": 0.4526416063308716, ""dominant_source_ratio"": 0.9821930527687073, ""low_high_margin_agreement"": 0.9186764359474182, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.4526416063308716, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.4526416063308716,0.4526416063308716,0.9821930527687073,0.9186764359474182
prarc_v1_g05,2,2461857-B2,0,0,1,0.5058656930923462,"{""concept_pred_margin_abs"": 0.424314022064209, ""dominant_source_ratio"": 0.98012775182724, ""low_high_margin_agreement"": 0.9011395573616028, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.424314022064209, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.424314022064209,0.424314022064209,0.98012775182724,0.9011395573616028
prarc_v1_g05,2,2462123-B2,0,0,1,0.5066697001457214,"{""concept_pred_margin_abs"": 0.2975826561450958, ""dominant_source_ratio"": 0.9873842597007751, ""low_high_margin_agreement"": 0.9277657866477966, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.2975826561450958, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.2975826561450958,0.2975826561450958,0.9873842597007751,0.9277657866477966
prarc_v1_g05,2,2462170-B4,0,0,1,0.5057359337806702,"{""concept_pred_margin_abs"": 0.23549118638038635, ""dominant_source_ratio"": 0.9246714115142822, ""low_high_margin_agreement"": 0.81014084815979, ""low_high_sign_agreement"": 0.0, ""prediction_confidence_margin"": 0.23549118638038635, ""visual_concept_conflict"": 0.0}",,0.0,0.0,0.23549118638038635,0.23549118638038635,0.9246714115142822,0.81014084815979
prarc_v1_g05,2,2462614-B3,0,0,1,0.5059612393379211,"{""concept_pred_margin_abs"": 0.41788536310195923, ""dominant_source_ratio"": 0.9787402749061584, ""low_high_margin_agreement"": 0.9270134568214417, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.41788536310195923, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.41788536310195923,0.41788536310195923,0.9787402749061584,0.9270134568214417
prarc_v1_g05,2,2463126-B2,0,0,1,0.506420373916626,"{""concept_pred_margin_abs"": 0.3124191164970398, ""dominant_source_ratio"": 0.9828983545303345, ""low_high_margin_agreement"": 0.8350765705108643, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3124191164970398, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3124191164970398,0.3124191164970398,0.9828983545303345,0.8350765705108643
prarc_v1_g05,2,2463351-B4,0,0,1,0.5061662793159485,"{""concept_pred_margin_abs"": 0.36289626359939575, ""dominant_source_ratio"": 0.9820476770401001, ""low_high_margin_agreement"": 0.865053653717041, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.36289626359939575, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.36289626359939575,0.36289626359939575,0.9820476770401001,0.865053653717041
prarc_v1_g05,2,2464404-B5,0,0,1,0.5059791207313538,"{""concept_pred_margin_abs"": 0.40631741285324097, ""dominant_source_ratio"": 0.9787163734436035, ""low_high_margin_agreement"": 0.9003629684448242, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.40631741285324097, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.40631741285324097,0.40631741285324097,0.9787163734436035,0.9003629684448242
prarc_v1_g05,2,2464879-B2,0,0,1,0.5059950351715088,"{""concept_pred_margin_abs"": 0.3912946581840515, ""dominant_source_ratio"": 0.9709280133247375, ""low_high_margin_agreement"": 0.8495079278945923, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.3912946581840515, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.3912946581840515,0.3912946581840515,0.9709280133247375,0.8495079278945923
prarc_v1_g05,2,2464943-B2,0,0,1,0.5060866475105286,"{""concept_pred_margin_abs"": 0.37125545740127563, ""dominant_source_ratio"": 0.9797172546386719, ""low_high_margin_agreement"": 0.8474646210670471, ""low_high_sign_agreement"": 1.0, ""prediction_confidence_margin"": 0.37125545740127563, ""visual_concept_conflict"": 0.0}",,0.0,1.0,0.37125545740127563,0.37125545740127563,0.9797172546386719,0.8474646210670471
