slide_id,fold,label,pred,correct,strategy,top_k,min_dist,sigma,high_prior_mean,high_prior_std,high_prior_p90,high_prior_effective_ratio_0.1,high_prior_effective_ratio_0.3,high_prior_effective_ratio_0.5
2474739-B2,0,0,0,1,weighted_farthest,5,,4096.0,0.05091503819521953,0.13264017494395092,0.14952168321535877,0.13835413581552783,0.04992595726676539,0.02602073196530569
2474739-B2,0,0,0,1,weighted_farthest,5,,8192.0,0.1711368258768191,0.2199110550743922,0.5139603447096333,0.4533530780621959,0.19843452506875398,0.10619843452506876
2474739-B2,0,0,0,1,random_anchor,5,,4096.0,0.05746597896403646,0.15388830997567735,0.20049029598214285,0.13539242648614344,0.0723503279035329,0.03829067061561244
2474739-B2,0,0,0,1,random_anchor,5,,8192.0,0.164206040838183,0.25040882659712155,0.5576397540655663,0.36513645017981805,0.2191664903744447,0.12418024116775968
2474739-B2,0,0,0,1,nms_topk,5,2048.0,4096.0,0.05417519569136836,0.1370593805422572,0.1935185199814178,0.15464353712714196,0.052887666596149775,0.02623228263169029
2474739-B2,0,0,0,1,nms_topk,5,2048.0,8192.0,0.17510922446764154,0.24349084445600094,0.5759026208692283,0.3977152528030463,0.2371482970171356,0.13010365982652847
2474739-B2,0,0,0,1,nms_topk,5,4096.0,4096.0,0.05417519569136836,0.1370593805422572,0.1935185199814178,0.15464353712714196,0.052887666596149775,0.02623228263169029
2474739-B2,0,0,0,1,nms_topk,5,4096.0,8192.0,0.17510922446764154,0.24349084445600094,0.5759026208692283,0.3977152528030463,0.2371482970171356,0.13010365982652847
2474739-B2,0,0,0,1,nms_topk,5,8192.0,4096.0,0.05417519569136836,0.1370593805422572,0.1935185199814178,0.15464353712714196,0.052887666596149775,0.02623228263169029
2474739-B2,0,0,0,1,nms_topk,5,8192.0,8192.0,0.17510922446764154,0.24349084445600094,0.5759026208692283,0.3977152528030463,0.2371482970171356,0.13010365982652847
2474739-B2,0,0,0,1,raw_topk,10,,4096.0,0.07532240975427172,0.14334259272043237,0.24108740617773575,0.2398984556801354,0.0704463719060715,0.026866934630844087
2474739-B2,0,0,0,1,raw_topk,10,,8192.0,0.2419390440660433,0.256805541594034,0.6402402299031731,0.5690712925745716,0.32621112756505183,0.18214512375713984
2474739-B2,0,0,0,1,weighted_farthest,10,,4096.0,0.07275809257453217,0.135770258872163,0.20393797796008406,0.22635921303152104,0.052887666596149775,0.02623228263169029
2474739-B2,0,0,0,1,weighted_farthest,10,,8192.0,0.23178238140328275,0.22811188830941068,0.5912720376450935,0.6367675058176433,0.2798815316268246,0.13856568648191242
2474739-B2,0,0,0,1,random_anchor,10,,4096.0,0.05244505168147031,0.1443885412872547,0.15107409008032793,0.12608419716522107,0.057541781256610955,0.03109794795853607
2474739-B2,0,0,0,1,random_anchor,10,,8192.0,0.1721874881778142,0.22204382478272863,0.5090044017546133,0.44721810873704254,0.19441506240744658,0.10239052253014597
2474739-B2,0,0,0,1,nms_topk,10,2048.0,4096.0,0.07532240975427172,0.14334259272043237,0.24108740617773575,0.2398984556801354,0.0704463719060715,0.026866934630844087
2474739-B2,0,0,0,1,nms_topk,10,2048.0,8192.0,0.2419390440660433,0.256805541594034,0.6402402299031731,0.5690712925745716,0.32621112756505183,0.18214512375713984
2474739-B2,0,0,0,1,nms_topk,10,4096.0,4096.0,0.07532240975427172,0.14334259272043237,0.24108740617773575,0.2398984556801354,0.0704463719060715,0.026866934630844087
2474739-B2,0,0,0,1,nms_topk,10,4096.0,8192.0,0.2419390440660433,0.256805541594034,0.6402402299031731,0.5690712925745716,0.32621112756505183,0.18214512375713984
2474739-B2,0,0,0,1,nms_topk,10,8192.0,4096.0,0.07445967830395676,0.14081994809720513,0.21812096593567598,0.2371482970171356,0.05711867992384176,0.028136238629151683
2474739-B2,0,0,0,1,nms_topk,10,8192.0,8192.0,0.23832464899575298,0.24645861151585075,0.6301485039501883,0.6037656018616459,0.3075946689232071,0.16225936111698752
2475011-B2,0,0,0,1,raw_topk,5,,4096.0,0.07602819306531705,0.17020822412056838,0.2809863089103619,0.1889644746787604,0.09372637944066516,0.04837490551776266
2475011-B2,0,0,0,1,raw_topk,5,,8192.0,0.2407831832047422,0.25220581864724795,0.668896383566703,0.5710506424792139,0.30498866213151926,0.1746031746031746
2475011-B2,0,0,0,1,weighted_farthest,5,,4096.0,0.09513579389166628,0.17804288892930462,0.2808603480616655,0.2694633408919123,0.09070294784580499,0.05139833711262283
2475011-B2,0,0,0,1,weighted_farthest,5,,8192.0,0.29756061843491277,0.26592891919027195,0.730864207868487,0.6904761904761905,0.39531368102796677,0.2222222222222222
2475011-B2,0,0,0,1,random_anchor,5,,4096.0,0.04808395850422877,0.13183556811325445,0.11957926281338832,0.11602418745275889,0.044595616024187455,0.025699168556311415
2475011-B2,0,0,0,1,random_anchor,5,,8192.0,0.16481765470570983,0.22065338817607302,0.513845353068987,0.42668178382464095,0.17309145880574453,0.10393046107331821
2475011-B2,0,0,0,1,nms_topk,5,2048.0,4096.0,0.07602819306531705,0.17020822412056838,0.2809863089103619,0.1889644746787604,0.09372637944066516,0.04837490551776266
2475011-B2,0,0,0,1,nms_topk,5,2048.0,8192.0,0.2407831832047422,0.25220581864724795,0.668896383566703,0.5710506424792139,0.30498866213151926,0.1746031746031746
2475011-B2,0,0,0,1,nms_topk,5,4096.0,4096.0,0.07602819306531705,0.17020822412056838,0.2809863089103619,0.1889644746787604,0.09372637944066516,0.04837490551776266
2475011-B2,0,0,0,1,nms_topk,5,4096.0,8192.0,0.2407831832047422,0.25220581864724795,0.668896383566703,0.5710506424792139,0.30498866213151926,0.1746031746031746
2475011-B2,0,0,0,1,nms_topk,5,8192.0,4096.0,0.09407061901843887,0.18167165011520894,0.3009554043982017,0.2562358276643991,0.10052910052910052,0.05442176870748299
2475011-B2,0,0,0,1,nms_topk,5,8192.0,8192.0,0.2774018860853044,0.2615761890986359,0.7172888168738416,0.6572184429327287,0.35676492819349964,0.20710506424792138
2475011-B2,0,0,0,1,raw_topk,10,,4096.0,0.10452577355481926,0.18747179942211428,0.38162891582276615,0.2773998488284203,0.12433862433862433,0.06802721088435375
2475011-B2,0,0,0,1,raw_topk,10,,8192.0,0.29515818543102174,0.26802409201819877,0.739951597264019,0.690098261526833,0.3813303099017385,0.2222222222222222
2475011-B2,0,0,0,1,weighted_farthest,10,,4096.0,0.09605859826811304,0.17007606816663293,0.29397113594298585,0.2637944066515495,0.09750566893424037,0.0491307634164777
2475011-B2,0,0,0,1,weighted_farthest,10,,8192.0,0.26325386455727456,0.24137211571116599,0.640378780748885,0.6662887377173091,0.3458049886621315,0.17989417989417988
2475011-B2,0,0,0,1,random_anchor,10,,4096.0,0.03308564778182484,0.12664661437281924,0.031115443257858137,0.06500377928949358,0.038170823885109596,0.025321239606953892
2475011-B2,0,0,0,1,random_anchor,10,,8192.0,0.10793890124003751,0.2105709084509485,0.3895514932534454,0.23809523809523808,0.12433862433862433,0.07671957671957672
2475011-B2,0,0,0,1,nms_topk,10,2048.0,4096.0,0.10452577355481926,0.18747179942211428,0.38162891582276615,0.2773998488284203,0.12433862433862433,0.06802721088435375
2475011-B2,0,0,0,1,nms_topk,10,2048.0,8192.0,0.29515818543102174,0.26802409201819877,0.739951597264019,0.690098261526833,0.3813303099017385,0.2222222222222222
2475011-B2,0,0,0,1,nms_topk,10,4096.0,4096.0,0.10452577355481926,0.18747179942211428,0.38162891582276615,0.2773998488284203,0.12433862433862433,0.06802721088435375
2475011-B2,0,0,0,1,nms_topk,10,4096.0,8192.0,0.29515818543102174,0.26802409201819877,0.739951597264019,0.690098261526833,0.3813303099017385,0.2222222222222222
2475011-B2,0,0,0,1,nms_topk,10,8192.0,4096.0,0.11912296319520409,0.18462934001887923,0.3298800978164203,0.35714285714285715,0.11791383219954649,0.0582010582010582
2475011-B2,0,0,0,1,nms_topk,10,8192.0,8192.0,0.31524144863697956,0.26296337829804806,0.7446433350951713,0.7328042328042328,0.42328042328042326,0.23960695389266817
2475022-B,0,0,0,1,raw_topk,5,,4096.0,0.06648468809527208,0.15964590746597843,0.24519224262404316,0.1695174098961515,0.0855222968845449,0.04367745876603543
2475022-B,0,0,0,1,raw_topk,5,,8192.0,0.16267599637495692,0.22420024679253575,0.48321208794653087,0.41997556505803296,0.19059254734270006,0.09437996334758705
2475022-B,0,0,0,1,weighted_farthest,5,,4096.0,0.08282620407628764,0.17446828479211712,0.303117153362067,0.21044593769089798,0.1001832620647526,0.053451435552840564
2475022-B,0,0,0,1,weighted_farthest,5,,8192.0,0.21161985284970866,0.2341083913022793,0.5979898364096046,0.5342089187538179,0.25229077580940745,0.13775198533903482
2475022-B,0,0,0,1,random_anchor,5,,4096.0,0.052049246453866375,0.1561970782052132,0.14740435533254856,0.1148442272449603,0.07025045815516189,0.04276114844227245
2475022-B,0,0,0,1,random_anchor,5,,8192.0,0.12360722262933495,0.23646949432719785,0.5212762025374578,0.2547342700061087,0.15546731826511911,0.1047648136835675
2475022-B,0,0,0,1,nms_topk,5,2048.0,4096.0,0.06648468809527208,0.15964590746597843,0.24519224262404316,0.1695174098961515,0.0855222968845449,0.04367745876603543
2475022-B,0,0,0,1,nms_topk,5,2048.0,8192.0,0.16267599637495692,0.22420024679253575,0.48321208794653087,0.41997556505803296,0.19059254734270006,0.09437996334758705
2475022-B,0,0,0,1,nms_topk,5,4096.0,4096.0,0.06648468809527208,0.15964590746597843,0.24519224262404316,0.1695174098961515,0.0855222968845449,0.04367745876603543
2475022-B,0,0,0,1,nms_topk,5,4096.0,8192.0,0.16267599637495692,0.22420024679253575,0.48321208794653087,0.41997556505803296,0.19059254734270006,0.09437996334758705
2475022-B,0,0,0,1,nms_topk,5,8192.0,4096.0,0.08356107857232009,0.1746904824655252,0.303116641892515,0.21380574221136225,0.1001832620647526,0.053451435552840564
2475022-B,0,0,0,1,nms_topk,5,8192.0,8192.0,0.21328632469256348,0.24575485788253335,0.6073457062753178,0.5390959071472206,0.27611484422724497,0.14355528405620036
2475022-B,0,0,0,1,raw_topk,10,,4096.0,0.08080864948633065,0.15611477519148695,0.25045965263549086,0.21624923640806354,0.08032987171655467,0.040623091020158826
2475022-B,0,0,0,1,raw_topk,10,,8192.0,0.19250519602070618,0.21239881500255442,0.46210071954058696,0.5403176542455712,0.19761759315821625,0.08979841172877215
2475022-B,0,0,0,1,weighted_farthest,10,,4096.0,0.08666232516819487,0.15679663070464417,0.2527237950322098,0.22846670739156993,0.08796579108124618,0.04367745876603543
2475022-B,0,0,0,1,weighted_farthest,10,,8192.0,0.21325548638265837,0.21173623024979482,0.5002411450050416,0.643860720830788,0.23976786805131337,0.1001832620647526
2475022-B,0,0,0,1,random_anchor,10,,4096.0,0.05533688067109988,0.12214750539882478,0.14042216297773286,0.14905314599877825,0.040623091020158826,0.021380574221136223
2475022-B,0,0,0,1,random_anchor,10,,8192.0,0.17447137333189203,0.1851415625563557,0.4164602725334147,0.5595601710445938,0.16065974343310935,0.07055589492974954
2475022-B,0,0,0,1,nms_topk,10,2048.0,4096.0,0.08080864948633065,0.15611477519148695,0.25045965263549086,0.21624923640806354,0.08032987171655467,0.040623091020158826
2475022-B,0,0,0,1,nms_topk,10,2048.0,8192.0,0.19250519602070618,0.21239881500255442,0.46210071954058696,0.5403176542455712,0.19761759315821625,0.08979841172877215
2475022-B,0,0,0,1,nms_topk,10,4096.0,4096.0,0.08080864948633065,0.15611477519148695,0.25045965263549086,0.21624923640806354,0.08032987171655467,0.040623091020158826
2475022-B,0,0,0,1,nms_topk,10,4096.0,8192.0,0.19250519602070618,0.21239881500255442,0.46210071954058696,0.5403176542455712,0.19761759315821625,0.08979841172877215
2475022-B,0,0,0,1,nms_topk,10,8192.0,4096.0,0.10761850801596723,0.1761498268591087,0.32551854062271257,0.31398900427611487,0.11026267562614539,0.05528405620036653
2475022-B,0,0,0,1,nms_topk,10,8192.0,8192.0,0.27578078508848847,0.2442691030841905,0.6610593895818967,0.6722663408674404,0.3973732437385461,0.17440439828955406
2475126-B2,0,0,0,1,raw_topk,5,,4096.0,0.0420573464176062,0.12333660007428598,0.12951144238580953,0.12297540491901619,0.038992201559688064,0.020695860827834433
2475126-B2,0,0,0,1,raw_topk,5,,8192.0,0.12041726066821228,0.19623380749111002,0.3184946732518972,0.33413317336532694,0.10647870425914817,0.06718656268746251
2475126-B2,0,0,0,1,weighted_farthest,5,,4096.0,0.04099076367855395,0.12192188153496071,0.11235545673691934,0.10887822435512898,0.03809238152369526,0.020395920815836834
2475126-B2,0,0,0,1,weighted_farthest,5,,8192.0,0.1207804658532808,0.19773732536042318,0.3476793856115105,0.3083383323335333,0.11097780443911218,0.07168566286742652
2475126-B2,0,0,0,1,random_anchor,5,,4096.0,0.02977707776875698,0.11798553354849028,0.033468097844788956,0.0635872825434913,0.03569286142771446,0.020395920815836834
2475126-B2,0,0,0,1,random_anchor,5,,8192.0,0.09189535201984483,0.2038103358625412,0.3429182462707744,0.1757648470305939,0.10977804439112178,0.07198560287942411
2475126-B2,0,0,0,1,nms_topk,5,2048.0,4096.0,0.0420573464176062,0.12333660007428598,0.12951144238580953,0.12297540491901619,0.038992201559688064,0.020695860827834433
2475126-B2,0,0,0,1,nms_topk,5,2048.0,8192.0,0.12041726066821228,0.19623380749111002,0.3184946732518972,0.33413317336532694,0.10647870425914817,0.06718656268746251
2475126-B2,0,0,0,1,nms_topk,5,4096.0,4096.0,0.0420573464176062,0.12333660007428598,0.12951144238580953,0.12297540491901619,0.038992201559688064,0.020695860827834433
2475126-B2,0,0,0,1,nms_topk,5,4096.0,8192.0,0.12041726066821228,0.19623380749111002,0.3184946732518972,0.33413317336532694,0.10647870425914817,0.06718656268746251
2475126-B2,0,0,0,1,nms_topk,5,8192.0,4096.0,0.047125837932084656,0.12459294287659123,0.1580887459941861,0.14247150569886022,0.03809238152369526,0.020395920815836834
2475126-B2,0,0,0,1,nms_topk,5,8192.0,8192.0,0.14313041619726663,0.2001084724124554,0.35789396998626744,0.4034193161367726,0.14277144571085784,0.07168566286742652
2475126-B2,0,0,0,1,raw_topk,10,,4096.0,0.06100341611309541,0.12989190799954753,0.1840179476121314,0.19946010797840433,0.04469106178764247,0.021295740851829635
2475126-B2,0,0,0,1,raw_topk,10,,8192.0,0.16791952787661577,0.2068359554058805,0.42124581123512617,0.4958008398320336,0.17006598680263948,0.08278344331133773
2475126-B2,0,0,0,1,weighted_farthest,10,,4096.0,0.06336660709571826,0.12836368905192344,0.19172037875770453,0.20095980803839233,0.041391721655668866,0.020995800839832032
2475126-B2,0,0,0,1,weighted_farthest,10,,8192.0,0.1762697203281694,0.20949298021994858,0.46425818961089926,0.5032993401319736,0.16556688662267546,0.09178164367126575
2475126-B2,0,0,0,1,random_anchor,10,,4096.0,0.06317201271124721,0.13716747500504795,0.17557735683719122,0.1757648470305939,0.059988002399520096,0.028494301139772044
2475126-B2,0,0,0,1,random_anchor,10,,8192.0,0.196258513814606,0.24084723205236716,0.5775795534218912,0.46220755848830236,0.2648470305938812,0.15206958608278345
2475126-B2,0,0,0,1,nms_topk,10,2048.0,4096.0,0.06100341611309541,0.12989190799954753,0.1840179476121314,0.19946010797840433,0.04469106178764247,0.021295740851829635
2475126-B2,0,0,0,1,nms_topk,10,2048.0,8192.0,0.16791952787661577,0.2068359554058805,0.42124581123512617,0.4958008398320336,0.17006598680263948,0.08278344331133773
2475126-B2,0,0,0,1,nms_topk,10,4096.0,4096.0,0.06100341611309541,0.12989190799954753,0.1840179476121314,0.19946010797840433,0.04469106178764247,0.021295740851829635
2475126-B2,0,0,0,1,nms_topk,10,4096.0,8192.0,0.16791952787661577,0.2068359554058805,0.42124581123512617,0.4958008398320336,0.17006598680263948,0.08278344331133773
2475126-B2,0,0,0,1,nms_topk,10,8192.0,4096.0,0.06648017846724753,0.12876613335349882,0.1955507655443702,0.21625674865026995,0.041391721655668866,0.020995800839832032
2475126-B2,0,0,0,1,nms_topk,10,8192.0,8192.0,0.18458943404610864,0.20959664160753255,0.4643189146531175,0.5347930413917217,0.1877624475104979,0.09178164367126575
2475349-B2,0,0,0,1,raw_topk,5,,4096.0,0.11150642160154267,0.19441803584720319,0.38511202561682856,0.2944653412144009,0.12842557764642665,0.07092960773777539
2475349-B2,0,0,0,1,raw_topk,5,,8192.0,0.2962353191284154,0.26447574871932095,0.7014300353404952,0.6861902203116604,0.40945728103170337,0.24073078989790436
2475349-B2,0,0,0,1,weighted_farthest,5,,4096.0,0.09374309209984283,0.1670819630447855,0.2859312010585852,0.2907039226222461,0.092423428264374,0.04030091348737238
2475349-B2,0,0,0,1,weighted_farthest,5,,8192.0,0.2755010228834256,0.2434873431635013,0.6018105837998328,0.6786673831273509,0.3987103707684041,0.18538420204191294
2475349-B2,0,0,0,1,random_anchor,5,,4096.0,0.03014402109506546,0.1203271441736276,0.033165337488913725,0.06179473401397098,0.0338527673293928,0.02041912950026867
2475349-B2,0,0,0,1,random_anchor,5,,8192.0,0.09363222602777668,0.2045935985214352,0.3769983701690528,0.17463729177861365,0.1155292853304675,0.07307898979043526
2475349-B2,0,0,0,1,nms_topk,5,2048.0,4096.0,0.11150642160154267,0.19441803584720319,0.38511202561682856,0.2944653412144009,0.12842557764642665,0.07092960773777539
2475349-B2,0,0,0,1,nms_topk,5,2048.0,8192.0,0.2962353191284154,0.26447574871932095,0.7014300353404952,0.6861902203116604,0.40945728103170337,0.24073078989790436
2475349-B2,0,0,0,1,nms_topk,5,4096.0,4096.0,0.11150642160154267,0.19441803584720319,0.38511202561682856,0.2944653412144009,0.12842557764642665,0.07092960773777539
2475349-B2,0,0,0,1,nms_topk,5,4096.0,8192.0,0.2962353191284154,0.26447574871932095,0.7014300353404952,0.6861902203116604,0.40945728103170337,0.24073078989790436
2475349-B2,0,0,0,1,nms_topk,5,8192.0,4096.0,0.09918822213258395,0.16940660530111748,0.2926958509326346,0.3121977431488447,0.09779688339602365,0.04245029554003224
2475349-B2,0,0,0,1,nms_topk,5,8192.0,8192.0,0.2729401101772768,0.24455331316955511,0.5988781782022287,0.6878022568511553,0.39602364320257927,0.1708758731864589
2475349-B2,0,0,0,1,raw_topk,10,,4096.0,0.12453055536569504,0.19539541845784092,0.4084238186290274,0.35948414830736164,0.138635142396561,0.07361633530360022
2475349-B2,0,0,0,1,raw_topk,10,,8192.0,0.3103771041818906,0.25540367592848484,0.6846007257265974,0.738850080601827,0.4411606663084363,0.23858140784524448
2475349-B2,0,0,0,1,weighted_farthest,10,,4096.0,0.12608671105183455,0.19068551476791987,0.3928705850317326,0.3417517463729178,0.1321869962385814,0.07200429876410532
2475349-B2,0,0,0,1,weighted_farthest,10,,8192.0,0.32001420271874226,0.2514237210116382,0.6923129785306245,0.7770016120365395,0.45190757657173564,0.24234282643739924
2475349-B2,0,0,0,1,random_anchor,10,,4096.0,0.10099021461634779,0.18264048933591392,0.34214842800938483,0.24449220849005912,0.12090274046211714,0.06018269747447609
2475349-B2,0,0,0,1,random_anchor,10,,8192.0,0.27830495669356375,0.25334458760142403,0.6465428160462698,0.6700698549167114,0.3831273508866201,0.19774314884470715
2475349-B2,0,0,0,1,nms_topk,10,2048.0,4096.0,0.12453055536569504,0.19539541845784092,0.4084238186290274,0.35948414830736164,0.138635142396561,0.07361633530360022
2475349-B2,0,0,0,1,nms_topk,10,2048.0,8192.0,0.3103771041818906,0.25540367592848484,0.6846007257265974,0.738850080601827,0.4411606663084363,0.23858140784524448
2475349-B2,0,0,0,1,nms_topk,10,4096.0,4096.0,0.12453055536569504,0.19539541845784092,0.4084238186290274,0.35948414830736164,0.138635142396561,0.07361633530360022
2475349-B2,0,0,0,1,nms_topk,10,4096.0,8192.0,0.3103771041818906,0.25540367592848484,0.6846007257265974,0.738850080601827,0.4411606663084363,0.23858140784524448
2475349-B2,0,0,0,1,nms_topk,10,8192.0,4096.0,0.11448200470895448,0.16593024154024333,0.30260234536647107,0.34282643739924773,0.10102095647501344,0.04406233207952714
2475349-B2,0,0,0,1,nms_topk,10,8192.0,8192.0,0.3016053937055962,0.23483599945698366,0.6226750036616189,0.7721655024180548,0.4411606663084363,0.17893605588393338
2476252-B2,0,0,0,1,raw_topk,5,,4096.0,0.11610568498664806,0.2146210518634453,0.44077350156478434,0.2716436637390213,0.14491844416562108,0.0890840652446675
2476252-B2,0,0,0,1,raw_topk,5,,8192.0,0.28029108517076323,0.283499879290233,0.7340541069723282,0.5997490589711418,0.383939774153074,0.23776662484316186
2476252-B2,0,0,0,1,weighted_farthest,5,,4096.0,0.12020921098992689,0.1987289753162892,0.409829862064884,0.3124215809284818,0.13864491844416563,0.07904642409033877
2476252-B2,0,0,0,1,weighted_farthest,5,,8192.0,0.28039169166761513,0.2577984666288942,0.7093237980774675,0.6813048933500627,0.3619824341279799,0.18381430363864493
2476252-B2,0,0,0,1,random_anchor,5,,4096.0,0.06786399038082407,0.16811863085472076,0.21634483498483956,0.1480552070263488,0.0821831869510665,0.045796737766624844
2476252-B2,0,0,0,1,random_anchor,5,,8192.0,0.1933936731631898,0.2683634631146252,0.6713890860219109,0.36637390213299875,0.2452948557089084,0.1599749058971142
2476252-B2,0,0,0,1,nms_topk,5,2048.0,4096.0,0.11610568498664806,0.2146210518634453,0.44077350156478434,0.2716436637390213,0.14491844416562108,0.0890840652446675
2476252-B2,0,0,0,1,nms_topk,5,2048.0,8192.0,0.28029108517076323,0.283499879290233,0.7340541069723282,0.5997490589711418,0.383939774153074,0.23776662484316186
2476252-B2,0,0,0,1,nms_topk,5,4096.0,4096.0,0.11610568498664806,0.2146210518634453,0.44077350156478434,0.2716436637390213,0.14491844416562108,0.0890840652446675
2476252-B2,0,0,0,1,nms_topk,5,4096.0,8192.0,0.28029108517076323,0.283499879290233,0.7340541069723282,0.5997490589711418,0.383939774153074,0.23776662484316186
2476252-B2,0,0,0,1,nms_topk,5,8192.0,4096.0,0.11060916308396719,0.20682816578226093,0.4117257583461196,0.266624843161857,0.1342534504391468,0.07841907151819323
2476252-B2,0,0,0,1,nms_topk,5,8192.0,8192.0,0.23846960778299486,0.26451938027589533,0.6795772127106171,0.5583437892095358,0.31430363864491845,0.164366373902133
2476252-B2,0,0,0,1,raw_topk,10,,4096.0,0.12260072005994138,0.2085626708973133,0.4271646366923744,0.3212045169385194,0.1398996235884567,0.07967377666248432
2476252-B2,0,0,0,1,raw_topk,10,,8192.0,0.2567024545954284,0.2612374241943107,0.6836710109662654,0.6066499372647428,0.34127979924717694,0.16938519447929737
2476252-B2,0,0,0,1,weighted_farthest,10,,4096.0,0.15992803198756192,0.21740989383773146,0.48578341456172164,0.4504391468005019,0.16875784190715182,0.09473023839397741
2476252-B2,0,0,0,1,weighted_farthest,10,,8192.0,0.3241553187285268,0.2663152873473786,0.726143517847309,0.7327478042659975,0.4510664993726474,0.2590966122961104
2476252-B2,0,0,0,1,random_anchor,10,,4096.0,0.09903789198968871,0.17317873026192046,0.3209166209313702,0.2396486825595985,0.10853199498117942,0.043914680050188205
2476252-B2,0,0,0,1,random_anchor,10,,8192.0,0.2599377782432529,0.2731411417987524,0.7279741604472321,0.5633626097867002,0.3199498117942284,0.20890840652446674
2476252-B2,0,0,0,1,nms_topk,10,2048.0,4096.0,0.12260072005994138,0.2085626708973133,0.4271646366923744,0.3212045169385194,0.1398996235884567,0.07967377666248432
2476252-B2,0,0,0,1,nms_topk,10,2048.0,8192.0,0.2567024545954284,0.2612374241943107,0.6836710109662654,0.6066499372647428,0.34127979924717694,0.16938519447929737
2476252-B2,0,0,0,1,nms_topk,10,4096.0,4096.0,0.12260072005994138,0.2085626708973133,0.4271646366923744,0.3212045169385194,0.1398996235884567,0.07967377666248432
2476252-B2,0,0,0,1,nms_topk,10,4096.0,8192.0,0.2567024545954284,0.2612374241943107,0.6836710109662654,0.6066499372647428,0.34127979924717694,0.16938519447929737
2476252-B2,0,0,0,1,nms_topk,10,8192.0,4096.0,0.1511182540784086,0.2076817138908417,0.4554322948413133,0.4272271016311167,0.16248431618569636,0.08469259723964868
2476252-B2,0,0,0,1,nms_topk,10,8192.0,8192.0,0.2974174832084666,0.25109135650431397,0.7080899301917477,0.7478042659974906,0.3989962358845671,0.178168130489335
2477189-B3,0,0,0,1,raw_topk,5,,4096.0,0.12950317764135305,0.20268009810653034,0.429662764471284,0.3554929577464789,0.1588732394366197,0.07436619718309859
2477189-B3,0,0,0,1,raw_topk,5,,8192.0,0.3384711332707547,0.27983177773470286,0.7575520562209331,0.72,0.483943661971831,0.30140845070422534
2477189-B3,0,0,0,1,weighted_farthest,5,,4096.0,0.14060615903843998,0.20172813238434822,0.4251674359726177,0.3819718309859155,0.163943661971831,0.08056338028169015
2477189-B3,0,0,0,1,weighted_farthest,5,,8192.0,0.36394160030097583,0.26937579956229724,0.7751798441198822,0.7983098591549296,0.5154929577464789,0.29859154929577464
2477189-B3,0,0,0,1,random_anchor,5,,4096.0,0.08731030736667192,0.16700892484032234,0.2860616723935607,0.24450704225352113,0.09295774647887324,0.03830985915492958
2477189-B3,0,0,0,1,random_anchor,5,,8192.0,0.24926908069145445,0.24666751633644848,0.6366022498614725,0.6208450704225352,0.3245070422535211,0.14985915492957746
2477189-B3,0,0,0,1,nms_topk,5,2048.0,4096.0,0.12950317764135305,0.20268009810653034,0.429662764471284,0.3554929577464789,0.1588732394366197,0.07436619718309859
2477189-B3,0,0,0,1,nms_topk,5,2048.0,8192.0,0.3384711332707547,0.27983177773470286,0.7575520562209331,0.72,0.483943661971831,0.30140845070422534
2477189-B3,0,0,0,1,nms_topk,5,4096.0,4096.0,0.12950317764135305,0.20268009810653034,0.429662764471284,0.3554929577464789,0.1588732394366197,0.07436619718309859
2477189-B3,0,0,0,1,nms_topk,5,4096.0,8192.0,0.3384711332707547,0.27983177773470286,0.7575520562209331,0.72,0.483943661971831,0.30140845070422534
2477189-B3,0,0,0,1,nms_topk,5,8192.0,4096.0,0.14751953901606188,0.20888501634039833,0.4577987189182454,0.40394366197183096,0.18929577464788733,0.08845070422535212
2477189-B3,0,0,0,1,nms_topk,5,8192.0,8192.0,0.37809939887649024,0.2981709945007239,0.8239152231595628,0.7312676056338028,0.5509859154929577,0.3532394366197183
2477189-B3,0,0,0,1,raw_topk,10,,4096.0,0.15568610784325287,0.21071530661525104,0.45624492697260066,0.4315492957746479,0.19943661971830987,0.08450704225352113
2477189-B3,0,0,0,1,raw_topk,10,,8192.0,0.3535669536547953,0.27640940279080617,0.7300162983735851,0.7369014084507042,0.5104225352112676,0.3425352112676056
2477189-B3,0,0,0,1,weighted_farthest,10,,4096.0,0.17616006557900787,0.1939759736137035,0.4543182849732084,0.5571830985915492,0.19605633802816902,0.08338028169014085
2477189-B3,0,0,0,1,weighted_farthest,10,,8192.0,0.36375871363742757,0.2528824998696607,0.7566992293915443,0.843943661971831,0.5267605633802817,0.28225352112676055
2477189-B3,0,0,0,1,random_anchor,10,,4096.0,0.07573986837499204,0.16588796770766467,0.2005957464159172,0.17859154929577464,0.07549295774647888,0.04507042253521127
2477189-B3,0,0,0,1,random_anchor,10,,8192.0,0.19956359107161545,0.2614019043559162,0.6529230738314664,0.39267605633802816,0.25183098591549297,0.15211267605633802
2477189-B3,0,0,0,1,nms_topk,10,2048.0,4096.0,0.15568610784325287,0.21071530661525104,0.45624492697260066,0.4315492957746479,0.19943661971830987,0.08450704225352113
2477189-B3,0,0,0,1,nms_topk,10,2048.0,8192.0,0.3535669536547953,0.27640940279080617,0.7300162983735851,0.7369014084507042,0.5104225352112676,0.3425352112676056
2477189-B3,0,0,0,1,nms_topk,10,4096.0,4096.0,0.15568610784325287,0.21071530661525104,0.45624492697260066,0.4315492957746479,0.19943661971830987,0.08450704225352113
