slide_id,label,pred,correct,pred_margin,failure_type,failure_labels,dominant_source,dominant_source_ratio,low_true_vs_wrong_margin,high_true_vs_wrong_margin,visual_effective_margin,csg_effective_margin,visual_source_ratio,visual_supports_true,visual_supports_pred,visual_supports_wrong,low_high_agreement,concept_agreement,prompt_confusion_flag,visual_residual_override_flag,uncertain_margin_flag,high_scale_dominant_wrong_flag,low_scale_dominant_wrong_flag,csg_misleading_flag,concept_margin_abs,low_margin_abs,high_margin_abs,low_high_margin_agreement,low_high_sign_agreement,visual_concept_conflict,visual_margin_abs,visual_over_concept_ratio,prompt_error_risk_score,prompt_reliability_score,csg_abs_margin,prediction_confidence_margin,prob_class_0,prob_class_1,final_logit_class_0,final_logit_class_1,low_logit_class_0,low_logit_class_1,high_logit_class_0,high_logit_class_1,visual_logit_class_0,visual_logit_class_1,visual_alpha,csg_logit_class_0,csg_logit_class_1,csg_alpha,top_csg_pair_class_0,top_csg_pair_class_1,top_csg_pair_score_class_0,top_csg_pair_score_class_1,top_low_concepts_for_pred,top_high_concepts_for_pred,top_low_concepts_for_true,top_high_concepts_for_true,label_name,pred_name,final_true_vs_wrong_margin,final_support_class,final_support_label,final_abs_margin,low_support_class,low_support_label,low_abs_margin,high_support_class,high_support_label,high_abs_margin,visual_true_vs_wrong_margin,visual_support_class,visual_support_label,visual_abs_margin,csg_true_vs_wrong_margin,csg_support_class,csg_support_label,visual_effective_abs_margin,csg_effective_abs_margin,concept_margin_mean,concept_abs_margin_max,available_source_count,total_abs_source_margin,low_source_ratio,high_source_ratio,csg_source_ratio,evidence_agreement,confidence_level,low_available,high_available,low_supports_true,high_supports_true,low_high_same_support,low_high_conflict,low_high_joint_state,csg_max_pair_score,csg_pair_near_zero,csg_margin_near_zero,csg_logits_near_zero,csg_export_capture_status,csg_inactive_or_zero_flag,visual_override_candidate,prompt_confusion_score,prompt_confusion_note,primary_failure_type,supporting_notes,is_error,true_vs_wrong_margin,fold,split,top_low_region_idx_for_pred,top_high_region_idx_for_pred,top_low_region_score_for_pred,top_high_region_score_for_pred,top_low_region_x,top_low_region_y,top_high_region_x,top_high_region_y
25024310B3,0,0,True,14.80385398864746,correct_prediction,,visual,0.8818394015455361,0.0937756840139628,0.0835698693990708,1.3240204602321053,-6.435781659281491e-05,0.8818394015455361,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0886727767065168,0.0937756840139628,0.0835698693990708,0.8911677934188952,1.0,0.0,1.3240204602321053,14.931532646307664,0.03225980954178122,0.9677401904582187,6.435781659281491e-05,14.80385398864746,0.9999996423721312,3.721926020716637e-07,9.150739669799805,-5.653114795684815,0.1220230758190155,0.0282473918050527,0.1268954873085022,0.0433256179094314,13.794950485229492,-13.098628997802734,0.0492318421602249,-0.0005772069562226,8.709058602107689e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,4.442511908564484e-06,5.835119736730121e-06,adeno_lepidic:0.0150 | adeno_mucinous:0.0138 | adeno_alveolar_replacement_low:0.0137 | adeno_mixed_acinar_papillary_low:0.0100 | adeno_desmoplastic_invasion_low:0.0099,adeno_papillary_high:0.0153 | adeno_atypical_glands_high:0.0149 | adeno_prominent_nucleoli_high:0.0137 | adeno_micropapillary_high:0.0133 | adeno_fused_glands_high:0.0124,adeno_lepidic:0.0150 | adeno_mucinous:0.0138 | adeno_alveolar_replacement_low:0.0137 | adeno_mixed_acinar_papillary_low:0.0100 | adeno_desmoplastic_invasion_low:0.0099,adeno_papillary_high:0.0153 | adeno_atypical_glands_high:0.0149 | adeno_prominent_nucleoli_high:0.0137 | adeno_micropapillary_high:0.0133 | adeno_fused_glands_high:0.0124,Adenocarcinoma,Adenocarcinoma,14.80385446548462,0,Adenocarcinoma,14.80385446548462,0,Adenocarcinoma,0.0937756840139628,0,Adenocarcinoma,0.0835698693990708,26.893579483032227,0,Adenocarcinoma,26.893579483032227,-0.0006642975422436,1.0,NonAdenocarcinoma,1.3240204602321053,6.435781659281491e-05,0.0886727767065168,0.0937756840139628,4,1.5014303714617316,0.0624575643309163,0.0556601697871014,4.286433644615751e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,5.835119736730121e-06,False,False,False,active_and_captured,False,False,0.0306078814347268,,correct_prediction,,False,14.80385446548462,0,test,0,13,0.1441059708595276,0.1469064950942993,86466.25,33669.65234375,93197.1796875,30198.490234375
25024688B2,0,0,True,14.35853385925293,correct_prediction,,visual,0.8763041398012194,0.0847393572330475,0.0953117161989211,1.276175836555296,-8.92005868372883e-05,0.8763041398012194,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0900255367159843,0.0847393572330475,0.0953117161989211,0.8890759773561471,1.0,0.0,1.276175836555296,14.175709283260593,0.03494849582959404,0.965051504170406,8.92005868372883e-05,14.35853385925293,0.9999994039535522,5.809887397845159e-07,9.60539722442627,-4.75313663482666,0.1040478870272636,0.0193085297942161,0.2092787027359008,0.1139669865369796,13.42372703552246,-12.498029708862305,0.0492318421602249,-0.0007952901651151,0.0001254329690709,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,7.50433764551417e-06,9.590143235982396e-06,adeno_mucinous:0.0124 | adeno_lepidic:0.0123 | adeno_alveolar_replacement_low:0.0117 | adeno_cribriform_low:0.0087 | adeno_mixed_acinar_papillary_low:0.0086,adeno_papillary_high:0.0265 | adeno_atypical_glands_high:0.0235 | adeno_fused_glands_high:0.0217 | adeno_hobnail_high:0.0210 | adeno_prominent_nucleoli_high:0.0197,adeno_mucinous:0.0124 | adeno_lepidic:0.0123 | adeno_alveolar_replacement_low:0.0117 | adeno_cribriform_low:0.0087 | adeno_mixed_acinar_papillary_low:0.0086,adeno_papillary_high:0.0265 | adeno_atypical_glands_high:0.0235 | adeno_fused_glands_high:0.0217 | adeno_hobnail_high:0.0210 | adeno_prominent_nucleoli_high:0.0197,Adenocarcinoma,Adenocarcinoma,14.35853385925293,0,Adenocarcinoma,14.35853385925293,0,Adenocarcinoma,0.0847393572330475,0,Adenocarcinoma,0.0953117161989211,25.92175674438477,0,Adenocarcinoma,25.92175674438477,-0.000920723134186,1.0,NonAdenocarcinoma,1.276175836555296,8.92005868372883e-05,0.0900255367159843,0.0953117161989211,4,1.456316110574102,0.0581874749704183,0.0654471343871543,6.125084120790512e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,9.590143235982396e-06,False,False,False,active_and_captured,False,False,0.0327883620398649,,correct_prediction,,False,14.35853385925293,0,test,0,2,0.1224793493747711,0.2367588877677917,32130.15234375,29748.4921875,24415.12109375,41015.890625
25024983B2,0,0,True,7.22804069519043,correct_prediction,,visual,0.8576357089967716,-0.0136205498129129,0.0945834442973136,0.6520402017624745,-3.2218603097026985e-05,0.8576357089967716,True,True,False,False,conflict,False,False,False,False,False,False,0.0404814472422003,0.0136205498129129,0.0945834442973136,-0.14400564405434488,0.0,0.0,0.6520402017624745,16.10713663128991,0.03946568768073105,0.9605343123192691,3.2218603097026985e-05,7.22804069519043,0.9992745518684388,0.0007254151860252,5.776188373565674,-1.4518522024154663,0.0161981526762247,0.0298187024891376,0.2107057273387909,0.1161222830414772,7.28960371017456,-5.954674243927002,0.0492318421602249,-0.0001480250066379,0.0001845334918471,0.0968810096383094,adeno_micropapillary -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,8.776098638918484e-07,1.277813225897262e-05,adeno_mucinous:0.0044 | adeno_multifocal_glandular_low:0.0027 | adeno_solid:0.0018 | adeno_cribriform_low:0.0017 | adeno_alveolar_replacement_low:0.0016,adeno_papillary_high:0.0255 | adeno_atypical_glands_high:0.0229 | adeno_fused_glands_high:0.0217 | adeno_prominent_nucleoli_high:0.0212 | adeno_hobnail_high:0.0203,adeno_mucinous:0.0044 | adeno_multifocal_glandular_low:0.0027 | adeno_solid:0.0018 | adeno_cribriform_low:0.0017 | adeno_alveolar_replacement_low:0.0016,adeno_papillary_high:0.0255 | adeno_atypical_glands_high:0.0229 | adeno_fused_glands_high:0.0217 | adeno_prominent_nucleoli_high:0.0212 | adeno_hobnail_high:0.0203,Adenocarcinoma,Adenocarcinoma,7.22804057598114,0,Adenocarcinoma,7.22804057598114,1,NonAdenocarcinoma,0.0136205498129129,0,Adenocarcinoma,0.0945834442973136,13.244277954101562,0,Adenocarcinoma,13.244277954101562,-0.000332558498485,1.0,NonAdenocarcinoma,0.6520402017624745,3.2218603097026985e-05,0.0404814472422003,0.0945834442973136,4,0.7602764144757981,0.0179152602311149,0.1244066532861313,4.237748598217576e-05,source_conflict,medium,True,True,False,True,False,True,conflict,1.277813225897262e-05,False,False,False,active_and_captured,False,False,0.0506540555832693,,correct_prediction,,False,7.22804057598114,0,test,15,0,0.0413025543093681,0.2351765483617782,116134.8359375,49567.91015625,81500.390625,31453.61328125
25025506B,0,0,True,9.948954582214355,correct_prediction,,visual,0.8767654007628479,0.0228597805835307,0.1014621593058109,0.884617432746907,-1.6309211172880302e-05,0.8767654007628479,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0621609699446708,0.0228597805835307,0.1014621593058109,0.22530350960332343,1.0,0.0,0.884617432746907,14.231075118909839,0.038241525840206715,0.9617584741597933,1.6309211172880302e-05,9.948954582214355,0.99995219707489,4.777526919497177e-05,6.352527618408203,-3.5964272022247314,0.0290184635668993,0.0061586829833686,0.1384076625108719,0.0369455032050609,9.685016632080078,-8.2833833694458,0.0492318421602249,-0.0001592357148183,9.106989637075458e-06,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,1.250256445928244e-06,4.455141151993303e-06,adeno_mucinous:0.0061 | adeno_alveolar_replacement_low:0.0035 | adeno_multifocal_glandular_low:0.0030 | adeno_lepidic:0.0030 | adeno_cribriform_low:0.0026,adeno_papillary_high:0.0173 | adeno_atypical_glands_high:0.0164 | adeno_prominent_nucleoli_high:0.0141 | adeno_fused_glands_high:0.0138 | adeno_hobnail_high:0.0136,adeno_mucinous:0.0061 | adeno_alveolar_replacement_low:0.0035 | adeno_multifocal_glandular_low:0.0030 | adeno_lepidic:0.0030 | adeno_cribriform_low:0.0026,adeno_papillary_high:0.0173 | adeno_atypical_glands_high:0.0164 | adeno_prominent_nucleoli_high:0.0141 | adeno_fused_glands_high:0.0138 | adeno_hobnail_high:0.0136,Adenocarcinoma,Adenocarcinoma,9.948954820632936,0,Adenocarcinoma,9.948954820632936,0,Adenocarcinoma,0.0228597805835307,0,Adenocarcinoma,0.1014621593058109,17.96840000152588,0,Adenocarcinoma,17.96840000152588,-0.0001683427044553,1.0,NonAdenocarcinoma,0.884617432746907,1.6309211172880302e-05,0.0621609699446708,0.1014621593058109,4,1.0089556818474217,0.0226568728387295,0.1005615619508989,1.6164447523619426e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,4.455141151993303e-06,False,False,False,active_and_captured,False,False,0.0390383620398649,,correct_prediction,,False,9.948954820632936,0,test,0,2,0.055744219571352,0.1615498661994934,50095.08203125,36632.390625,48503.8359375,32029.646484375
25025510B3,0,0,True,8.634077072143555,correct_prediction,,visual,0.8525842405453993,0.0090153168421238,0.1200545057654381,0.746503812992749,-4.140169048207178e-06,0.8525842405453993,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0645349113037809,0.0090153168421238,0.1200545057654381,0.07509353176412956,1.0,0.0,0.746503812992749,11.567441527559884,0.044560673808733416,0.9554393261912667,4.140169048207178e-06,8.634077072143555,0.9998220801353456,0.000177906040335,5.980578899383545,-2.6534979343414307,0.0029194660019129,-0.0060958508402109,0.1956013441085815,0.0755468383431434,8.286957740783691,-6.876070499420166,0.0492318421602249,-3.94454546039924e-05,3.2891232422116445e-06,0.0968810096383094,adeno_papillary -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_fibrosis_inflammation_high,1.3404787750914693e-06,4.054725650348701e-06,adeno_mucinous:0.0030 | adeno_multifocal_glandular_low:0.0011 | adeno_alveolar_replacement_low:0.0009 | adeno_lepidic:0.0002 | adeno_cribriform_low:0.0002,adeno_papillary_high:0.0272 | adeno_atypical_glands_high:0.0234 | adeno_fused_glands_high:0.0213 | adeno_hobnail_high:0.0191 | adeno_micropapillary_high:0.0170,adeno_mucinous:0.0030 | adeno_multifocal_glandular_low:0.0011 | adeno_alveolar_replacement_low:0.0009 | adeno_lepidic:0.0002 | adeno_cribriform_low:0.0002,adeno_papillary_high:0.0272 | adeno_atypical_glands_high:0.0234 | adeno_fused_glands_high:0.0213 | adeno_hobnail_high:0.0191 | adeno_micropapillary_high:0.0170,Adenocarcinoma,Adenocarcinoma,8.634076833724976,0,Adenocarcinoma,8.634076833724976,0,Adenocarcinoma,0.0090153168421238,0,Adenocarcinoma,0.1200545057654381,15.163028240203856,0,Adenocarcinoma,15.163028240203856,-4.273457784620405e-05,1.0,NonAdenocarcinoma,0.746503812992749,4.140169048207178e-06,0.0645349113037809,0.1200545057654381,4,0.8755777757693592,0.010296420365629,0.1371146105895021,4.7284994694723295e-06,source_conflict,medium,True,True,True,True,True,False,both_support_true,4.054725650348701e-06,False,False,False,active_and_captured,False,False,0.0430472258593653,,correct_prediction,,False,8.634076833724976,0,test,15,13,0.0277250241488218,0.2287060618400573,68742.96875,34840.6171875,70750.890625,36856.46875
25027135B3,0,0,True,11.55258846282959,correct_prediction,,visual,0.8796308932730855,0.0552620878443122,0.0857302956283092,1.0306055339460582,-3.61643621451651e-05,0.8796308932730855,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0704961917363106,0.0552620878443122,0.0857302956283092,0.6446039575543465,1.0,0.0,1.0306055339460582,14.619307916674632,0.037794047560992104,0.9622059524390081,3.61643621451651e-05,11.55258846282959,0.9999903440475464,9.61103978625033e-06,7.363565444946289,-4.189023017883301,0.069879911839962,0.0146178239956498,0.1275742501020431,0.0418439544737339,11.158207893371582,-9.775510787963867,0.0492318421602249,-0.0003416097315493,3.1676656362833455e-05,0.0968810096383094,adeno_lepidic -> adeno_lepidic_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,2.1653843305102782e-06,5.764841716882074e-06,adeno_mucinous:0.0099 | adeno_lepidic:0.0079 | adeno_alveolar_replacement_low:0.0076 | adeno_cribriform_low:0.0062 | adeno_multifocal_glandular_low:0.0058,adeno_papillary_high:0.0171 | adeno_prominent_nucleoli_high:0.0156 | adeno_atypical_glands_high:0.0150 | adeno_hobnail_high:0.0131 | adeno_fused_glands_high:0.0128,adeno_mucinous:0.0099 | adeno_lepidic:0.0079 | adeno_alveolar_replacement_low:0.0076 | adeno_cribriform_low:0.0062 | adeno_multifocal_glandular_low:0.0058,adeno_papillary_high:0.0171 | adeno_prominent_nucleoli_high:0.0156 | adeno_atypical_glands_high:0.0150 | adeno_hobnail_high:0.0131 | adeno_fused_glands_high:0.0128,Adenocarcinoma,Adenocarcinoma,11.55258846282959,0,Adenocarcinoma,11.55258846282959,0,Adenocarcinoma,0.0552620878443122,0,Adenocarcinoma,0.0857302956283092,20.93371868133545,0,Adenocarcinoma,20.93371868133545,-0.0003732863879121,1.0,NonAdenocarcinoma,1.0306055339460582,3.61643621451651e-05,0.0704961917363106,0.0857302956283092,4,1.1716340817808248,0.047166678320177,0.0731715618053748,3.086660136260042e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,5.764841716882074e-06,False,False,False,active_and_captured,False,False,0.0390383620398649,,correct_prediction,,False,11.55258846282959,0,test,0,13,0.093351274728775,0.1538805961608886,39043.09765625,33117.41015625,36241.88671875,35161.81640625
25027290B2,0,0,True,5.211090087890625,correct_prediction,,visual,0.7480208684503501,-0.0573626477271319,0.1046832576394082,0.4811170056102581,-2.3697716315176656e-05,0.7480208684503501,True,True,False,False,conflict,False,False,False,False,False,False,0.0236603049561381,0.0573626477271319,0.1046832576394082,-0.5479639153447363,0.0,0.0,0.4811170056102581,20.334353530191667,0.047529650131519025,0.9524703498684809,2.3697716315176656e-05,5.211090087890625,0.9945738911628724,0.0054261195473372,4.282540321350098,-0.9285496473312378,0.0023607145994901,0.059723362326622,0.1713259518146515,0.0666426941752433,5.293369293212891,-4.479106903076172,0.0492318421602249,-3.0999781301943585e-05,0.0002136066323146,0.0968810096383094,adeno_mixed_acinar_papillary_low -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,1.2685914043686353e-06,9.885021427180618e-06,adeno_solid:0.0027 | adeno_multifocal_glandular_low:0.0021 | adeno_mucinous:0.0020 | adeno_cribriform_low:0.0002 | adeno_micropapillary:-0.0001,adeno_papillary_high:0.0205 | adeno_atypical_glands_high:0.0197 | adeno_fused_glands_high:0.0175 | adeno_micropapillary_high:0.0162 | adeno_hobnail_high:0.0160,adeno_solid:0.0027 | adeno_multifocal_glandular_low:0.0021 | adeno_mucinous:0.0020 | adeno_cribriform_low:0.0002 | adeno_micropapillary:-0.0001,adeno_papillary_high:0.0205 | adeno_atypical_glands_high:0.0197 | adeno_fused_glands_high:0.0175 | adeno_micropapillary_high:0.0162 | adeno_hobnail_high:0.0160,Adenocarcinoma,Adenocarcinoma,5.211089968681336,0,Adenocarcinoma,5.211089968681336,1,NonAdenocarcinoma,0.0573626477271319,0,Adenocarcinoma,0.1046832576394082,9.772476196289062,0,Adenocarcinoma,9.772476196289062,-0.0002446064136165,1.0,NonAdenocarcinoma,0.4811170056102581,2.3697716315176656e-05,0.0236603049561381,0.1046832576394082,4,0.6431866086931134,0.0891850777858803,0.162757209532259,3.68442315105532e-05,source_conflict,low,True,True,False,True,False,True,conflict,9.885021427180618e-06,False,False,False,active_and_captured,False,False,0.0604131440209188,,correct_prediction,,False,5.211089968681336,0,test,15,13,0.0254828110337257,0.1938348412513733,157356.96875,8486.353515625,47168.55078125,32636.619140625
2490860B2,0,0,True,10.94897174835205,correct_prediction,,visual,0.873673365751107,0.0322375372052193,0.1079725846648216,0.9702081934185568,-7.472644955555687e-05,0.873673365751107,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0701050609350204,0.0322375372052193,0.1079725846648216,0.2985715059549053,1.0,0.0,0.9702081934185568,13.839345982707751,0.04154412409635613,0.9584558759036437,7.472644955555687e-05,10.94897174835205,0.999982476234436,1.757577047101222e-05,7.90263032913208,-3.046341180801392,0.0711041912436485,0.0388666540384292,0.2133589684963226,0.105386383831501,10.501795768737791,-9.20512866973877,0.0492318421602249,-0.0005609864019788,0.0002103355509461,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_sarcomatoid_high,6.287403721216833e-06,1.1015495147148611e-05,adeno_mucinous:0.0102 | adeno_lepidic:0.0090 | adeno_alveolar_replacement_low:0.0081 | adeno_desmoplastic_invasion_low:0.0064 | adeno_multifocal_glandular_low:0.0063,adeno_papillary_high:0.0272 | adeno_atypical_glands_high:0.0243 | adeno_fused_glands_high:0.0221 | adeno_micropapillary_high:0.0204 | adeno_hobnail_high:0.0196,adeno_mucinous:0.0102 | adeno_lepidic:0.0090 | adeno_alveolar_replacement_low:0.0081 | adeno_desmoplastic_invasion_low:0.0064 | adeno_multifocal_glandular_low:0.0063,adeno_papillary_high:0.0272 | adeno_atypical_glands_high:0.0243 | adeno_fused_glands_high:0.0221 | adeno_micropapillary_high:0.0204 | adeno_hobnail_high:0.0196,Adenocarcinoma,Adenocarcinoma,10.948971509933472,0,Adenocarcinoma,10.948971509933472,0,Adenocarcinoma,0.0322375372052193,0,Adenocarcinoma,0.1079725846648216,19.70692443847656,0,Adenocarcinoma,19.70692443847656,-0.0007713219529249,1.0,NonAdenocarcinoma,0.9702081934185568,7.472644955555687e-05,0.0701050609350204,0.1079725846648216,4,1.110493041738153,0.029029931745237,0.097229411267469,6.729123618694124e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,1.1015495147148611e-05,False,False,False,active_and_captured,False,False,0.0384175962297357,,correct_prediction,,False,10.948971509933472,0,test,0,0,0.0950472503900528,0.2417507469654083,35836.32421875,31850.94921875,42406.140625,35805.5703125
2490964B2,0,0,True,9.62777614593506,correct_prediction,,visual,0.8728154062656721,0.0132998749613761,0.110856071813032,0.8522211437887817,-2.7699809378478343e-05,0.8728154062656721,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0620779733872041,0.0132998749613761,0.110856071813032,0.11997425800733266,1.0,0.0,0.8522211437887817,13.72823720376875,0.044264710108953984,0.955735289891046,2.7699809378478343e-05,9.62777614593506,0.9999340772628784,6.586903327843174e-05,6.17763614654541,-3.4501402378082275,0.0582150220870971,0.0449151471257209,0.1142411977052688,0.0033851258922368,9.222740173339844,-8.087624549865723,0.0492318421602249,-0.00025004229974,3.5873479646397755e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_neuroendocrine_high,2.1135574570507742e-06,3.2769648896646686e-06,adeno_mucinous:0.0085 | adeno_alveolar_replacement_low:0.0059 | adeno_multifocal_glandular_low:0.0058 | adeno_cribriform_low:0.0053 | adeno_lepidic:0.0052,adeno_atypical_glands_high:0.0137 | adeno_papillary_high:0.0136 | adeno_micropapillary_high:0.0125 | adeno_fused_glands_high:0.0112 | adeno_hobnail_high:0.0104,adeno_mucinous:0.0085 | adeno_alveolar_replacement_low:0.0059 | adeno_multifocal_glandular_low:0.0058 | adeno_cribriform_low:0.0053 | adeno_lepidic:0.0052,adeno_atypical_glands_high:0.0137 | adeno_papillary_high:0.0136 | adeno_micropapillary_high:0.0125 | adeno_fused_glands_high:0.0112 | adeno_hobnail_high:0.0104,Adenocarcinoma,Adenocarcinoma,9.627776384353638,0,Adenocarcinoma,9.627776384353638,0,Adenocarcinoma,0.0132998749613761,0,Adenocarcinoma,0.110856071813032,17.310364723205566,0,Adenocarcinoma,17.310364723205566,-0.0002859157793863,1.0,NonAdenocarcinoma,0.8522211437887817,2.7699809378478343e-05,0.0620779733872041,0.110856071813032,4,0.9764047903725684,0.0136212717230743,0.1135349528249779,2.8369186275611044e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,3.2769648896646686e-06,False,False,False,active_and_captured,False,False,0.0430472258593653,,correct_prediction,,False,9.627776384353638,0,test,15,2,0.0808247923851013,0.1338580846786499,94218.609375,14080.560546875,26737.259765625,43622.20703125
2490978B2,0,0,True,4.8874688148498535,correct_prediction,,visual,0.8464586666308169,0.0184251721948385,0.0576520785689354,0.4195395128795985,-2.4109820069380905e-05,0.8464586666308169,True,True,False,True,both_support_true,False,False,False,False,False,False,0.038038625381887,0.0184251721948385,0.0576520785689354,0.31959250476645457,1.0,0.0,0.4195395128795985,11.029302680305905,0.038234049684187206,0.9617659503158128,2.4109820069380905e-05,4.8874688148498535,0.9925159811973572,0.0074840518645942,4.19193696975708,-0.6955320239067078,0.0357307121157646,0.017305539920926,0.1324580162763595,0.0748059377074241,5.218705177307129,-3.3030054569244385,0.0492318421602249,-0.0001867128448793,6.214727909537032e-05,0.0968810096383094,adeno_lepidic -> adeno_lepidic_high,nonadeno_hamartoma_low -> nonadeno_intercellular_bridges_high,1.0534560033192977e-06,8.731180969334673e-06,adeno_mucinous:0.0064 | adeno_alveolar_replacement_low:0.0040 | adeno_multifocal_glandular_low:0.0039 | adeno_lepidic:0.0035 | adeno_cribriform_low:0.0032,adeno_papillary_high:0.0225 | adeno_hobnail_high:0.0166 | adeno_atypical_glands_high:0.0161 | adeno_prominent_nucleoli_high:0.0138 | adeno_fused_glands_high:0.0122,adeno_mucinous:0.0064 | adeno_alveolar_replacement_low:0.0040 | adeno_multifocal_glandular_low:0.0039 | adeno_lepidic:0.0035 | adeno_cribriform_low:0.0032,adeno_papillary_high:0.0225 | adeno_hobnail_high:0.0166 | adeno_atypical_glands_high:0.0161 | adeno_prominent_nucleoli_high:0.0138 | adeno_fused_glands_high:0.0122,Adenocarcinoma,Adenocarcinoma,4.887468993663788,0,Adenocarcinoma,4.887468993663788,0,Adenocarcinoma,0.0184251721948385,0,Adenocarcinoma,0.0576520785689354,8.521710634231567,0,Adenocarcinoma,8.521710634231567,-0.0002488601239746,1.0,NonAdenocarcinoma,0.4195395128795985,2.4109820069380905e-05,0.038038625381887,0.0576520785689354,4,0.495640873463442,0.0371744405704216,0.1163182490702873,4.864372847401824e-05,source_conflict,low,True,True,True,True,True,False,both_support_true,8.731180969334673e-06,False,False,False,active_and_captured,False,False,0.0390383620398649,,correct_prediction,,False,4.887468993663788,0,test,15,2,0.0601687207818031,0.1725060194730758,48557.31640625,26527.423828125,34273.74609375,21089.431640625
25001929B3,0,1,False,8.744078636169434,visual_residual_override,visual_residual_override|concept_wrong_class_drift|high_scale_dominant_wrong,visual,0.8771955078152075,-0.0234176060184836,-0.0854902900755406,-0.7780064808382077,1.0457847137283204e-05,0.8771955078152075,False,True,True,True,both_support_wrong,False,True,False,True,False,False,0.0544539480470121,0.0234176060184836,0.0854902900755406,0.2739212371111553,1.0,0.0,0.7780064808382077,14.287420999603667,0.18460442115582584,0.8153955788441745,1.0457847137283204e-05,8.744078636169434,0.0001593769993633,0.9998406171798706,-4.326324462890625,4.417754173278809,0.0071264216676354,0.030544027686119,-0.1112733855843544,-0.0257830955088138,-6.797886371612549,9.005025863647461,0.0492318421602249,3.975695653934963e-05,-6.818831752752885e-05,0.0968810096383094,adeno_mucinous -> adeno_solid_high,nonadeno_benign_reactive_low -> nonadeno_hamartoma_high,3.836703854176449e-06,1.0099490737047745e-06,nonadeno_hamartoma_low:0.0154 | nonadeno_fibroinflammatory_low:0.0036 | nonadeno_benign_reactive_low:0.0035 | nonadeno_solid_nests_low:0.0025 | nonadeno_metastatic_low:0.0023,nonadeno_chondroid_matrix_high:0.0025 | nonadeno_keratinization_high:-0.0014 | nonadeno_intercellular_bridges_high:-0.0015 | nonadeno_chondromyxoid_matrix_high:-0.0016 | nonadeno_spindle_atypia_high:-0.0020,adeno_mucinous:0.0034 | adeno_multifocal_glandular_low:0.0019 | adeno_solid:0.0016 | adeno_cribriform_low:0.0009 | adeno_micropapillary:0.0005,adeno_micropapillary_high:-0.0091 | adeno_solid_high:-0.0091 | adeno_mucinous_high:-0.0092 | adeno_atypical_glands_high:-0.0092 | adeno_prominent_nucleoli_high:-0.0092,Adenocarcinoma,NonAdenocarcinoma,-8.744078636169434,1,NonAdenocarcinoma,8.744078636169434,1,NonAdenocarcinoma,0.0234176060184836,1,NonAdenocarcinoma,0.0854902900755406,-15.80291223526001,1,NonAdenocarcinoma,15.80291223526001,0.0001079452740668,0.0,Adenocarcinoma,0.7780064808382077,1.0457847137283204e-05,-0.0544539480470121,0.0854902900755406,4,0.8869248347793691,0.0264031461294112,0.0963895549241296,1.179113125170826e-05,source_conflict,medium,True,True,False,False,True,False,both_support_wrong,3.836703854176449e-06,False,False,False,active_and_captured,False,True,0.1733889980884486,,visual_residual_override,visual residual supports the wrong class and dominates available source margin. concept evidence mainly supports the predicted wrong class. high-scale concept evidence is the stronger wrong-class driver.,True,-8.744078636169434,0,test,14,13,0.0938680768013,0.0190068818628788,122389.0625,11583.91015625,43252.3359375,40008.59375
