slide_id,patch_index,coord_x,coord_y,center_x,center_y,patch_score,concept_relevance,class_margin,top_class,top_class_name,top_prompt_index,top_prompt_score,top_class_score,second_class_score,top_concept_id,top_concept,top_prompt
2460239-B2,149,50096.0,8033.0,50224.0,8161.0,0.4419160485267639,0.3996446132659912,0.08454284071922302,1,NonAdenocarcinoma,9,0.4415176510810852,0.3996446132659912,0.3151017725467682,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,150,54192.0,12129.0,54320.0,12257.0,0.4576677978038788,0.4304678440093994,0.05439990758895874,1,NonAdenocarcinoma,9,0.4674435257911682,0.42658838629722595,0.3721884787082672,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,151,54192.0,32609.0,54320.0,32737.0,0.35189270973205566,0.3510849177837372,0.0016155540943145752,1,NonAdenocarcinoma,5,0.35224494338035583,0.3491142988204956,0.34749874472618103,nonadeno_metastatic_low,metastatic tumor in lung,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.
2460239-B2,152,54192.0,40801.0,54320.0,40929.0,0.3877919316291809,0.3850816786289215,0.005420506000518799,0,Adenocarcinoma,4,0.3890208303928375,0.384897917509079,0.3794774115085602,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460239-B2,153,54192.0,44897.0,54320.0,45025.0,0.426849901676178,0.4228574335575104,0.007984906435012817,1,NonAdenocarcinoma,4,0.4290774464607239,0.41821587085723877,0.41023096442222595,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460239-B2,154,54192.0,48993.0,54320.0,49121.0,0.4276275038719177,0.4206228256225586,0.01400938630104065,0,Adenocarcinoma,4,0.42123621702194214,0.4185895025730133,0.40458011627197266,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460239-B2,155,54192.0,53089.0,54320.0,53217.0,0.3948766589164734,0.379812091588974,0.03012910485267639,1,NonAdenocarcinoma,3,0.4009799361228943,0.37791910767555237,0.347790002822876,nonadeno_inflammatory_low,inflammatory or granulomatous lesion,A low magnification histopathology image showing inflammatory or granulomatous lung lesion without malignant glandular structures.
2460239-B2,156,54192.0,57185.0,54320.0,57313.0,0.4273098111152649,0.39832648634910583,0.0579666793346405,1,NonAdenocarcinoma,9,0.4361681342124939,0.3974320888519287,0.3394654095172882,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,157,58288.0,16225.0,58416.0,16353.0,0.3979268968105316,0.37393268942832947,0.0479884147644043,1,NonAdenocarcinoma,9,0.4150325357913971,0.37393268942832947,0.32594427466392517,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,158,58288.0,20321.0,58416.0,20449.0,0.43523961305618286,0.421426922082901,0.027625352144241333,1,NonAdenocarcinoma,9,0.44758397340774536,0.421426922082901,0.39380156993865967,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,159,58288.0,32609.0,58416.0,32737.0,0.4053869843482971,0.39616820216178894,0.01843753457069397,1,NonAdenocarcinoma,9,0.42410215735435486,0.3940710127353668,0.37563347816467285,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,160,58288.0,36705.0,58416.0,36833.0,0.3954511880874634,0.3880497217178345,0.0148029625415802,0,Adenocarcinoma,11,0.39505183696746826,0.3880497217178345,0.3732467591762543,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460239-B2,161,58288.0,40801.0,58416.0,40929.0,0.4219517707824707,0.41027867794036865,0.02334621548652649,1,NonAdenocarcinoma,8,0.412416934967041,0.41027867794036865,0.38693246245384216,nonadeno_fibroinflammatory_low,fibroinflammatory scar-like lesion,A low magnification histopathology image showing a fibroinflammatory lung lesion with scarring and no malignant gland formation.
2460239-B2,162,58288.0,44897.0,58416.0,45025.0,0.4094417691230774,0.40886425971984863,0.0011550188064575195,1,NonAdenocarcinoma,4,0.4116356074810028,0.40541157126426697,0.40425655245780945,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460239-B2,163,58288.0,48993.0,58416.0,49121.0,0.4643871784210205,0.44861093163490295,0.03155246376991272,0,Adenocarcinoma,4,0.4539039731025696,0.44861093163490295,0.41705846786499023,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460239-B2,164,58288.0,53089.0,58416.0,53217.0,0.43294620513916016,0.412354439496994,0.041183531284332275,1,NonAdenocarcinoma,9,0.4231550693511963,0.412354439496994,0.37117090821266174,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,165,62384.0,24417.0,62512.0,24545.0,0.3420746922492981,0.3404510021209717,0.0032474100589752197,0,Adenocarcinoma,11,0.34604740142822266,0.33509954810142517,0.33185213804244995,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460239-B2,166,62384.0,28513.0,62512.0,28641.0,0.4001709818840027,0.3959284722805023,0.008484989404678345,1,NonAdenocarcinoma,9,0.4058622717857361,0.39024558663368225,0.3817605972290039,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,167,62384.0,32609.0,62512.0,32737.0,0.38744962215423584,0.3793044984340668,0.016290217638015747,1,NonAdenocarcinoma,9,0.40256956219673157,0.3786626160144806,0.36237239837646484,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,168,62384.0,36705.0,62512.0,36833.0,0.4260968863964081,0.40857329964637756,0.035047173500061035,0,Adenocarcinoma,0,0.4103548526763916,0.40857329964637756,0.37352612614631653,adeno_lepidic,lepidic growth pattern,A low magnification histopathology image showing lung adenocarcinoma with lepidic growth pattern.
2460239-B2,169,62384.0,44897.0,62512.0,45025.0,0.41722702980041504,0.4124797284603119,0.009494602680206299,0,Adenocarcinoma,6,0.4182594418525696,0.41055700182914734,0.40106239914894104,adeno_glandular_infiltration_low,infiltrative glandular adenocarcinoma,A low magnification histopathology image showing infiltrative gland-forming lung adenocarcinoma replacing alveolated lung parenchyma.
2460239-B2,170,62384.0,48993.0,62512.0,49121.0,0.4744136333465576,0.4510441720485687,0.04673895239830017,0,Adenocarcinoma,6,0.46517103910446167,0.4510441720485687,0.40430521965026855,adeno_glandular_infiltration_low,infiltrative glandular adenocarcinoma,A low magnification histopathology image showing infiltrative gland-forming lung adenocarcinoma replacing alveolated lung parenchyma.
2460239-B2,171,66480.0,32609.0,66608.0,32737.0,0.31641221046447754,0.3084810972213745,0.015862256288528442,1,NonAdenocarcinoma,9,0.3123186528682709,0.30389419198036194,0.2880319356918335,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,172,66480.0,36705.0,66608.0,36833.0,0.41296958923339844,0.3940407335758209,0.03785771131515503,1,NonAdenocarcinoma,9,0.4047326445579529,0.3940407335758209,0.3561830222606659,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,173,66480.0,40801.0,66608.0,40929.0,0.41250285506248474,0.4107719361782074,0.0034618377685546875,0,Adenocarcinoma,6,0.41942423582077026,0.40679314732551575,0.40333130955696106,adeno_glandular_infiltration_low,infiltrative glandular adenocarcinoma,A low magnification histopathology image showing infiltrative gland-forming lung adenocarcinoma replacing alveolated lung parenchyma.
2460239-B2,174,66480.0,44897.0,66608.0,45025.0,0.4302780032157898,0.42292508482933044,0.014705806970596313,0,Adenocarcinoma,4,0.4338728189468384,0.42090845108032227,0.40620264410972595,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460239-B2,175,66480.0,48993.0,66608.0,49121.0,0.4173884391784668,0.41233181953430176,0.010113239288330078,1,NonAdenocarcinoma,4,0.4200260639190674,0.4066114127635956,0.3964981734752655,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460239-B2,176,70576.0,40801.0,70704.0,40929.0,0.44519513845443726,0.42379117012023926,0.042807966470718384,1,NonAdenocarcinoma,5,0.4281264543533325,0.42379117012023926,0.3809832036495209,nonadeno_metastatic_low,metastatic tumor in lung,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.
2460239-B2,177,70576.0,44897.0,70704.0,45025.0,0.42830249667167664,0.4153579771518707,0.025889039039611816,1,NonAdenocarcinoma,5,0.4368717670440674,0.4153579771518707,0.3894689381122589,nonadeno_metastatic_low,metastatic tumor in lung,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.
2460239-B2,178,91876.0,24867.0,92004.0,24995.0,0.428977906703949,0.403470903635025,0.05101403594017029,1,NonAdenocarcinoma,9,0.4456809461116791,0.400424599647522,0.3494105637073517,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,179,91876.0,28963.0,92004.0,29091.0,0.39498212933540344,0.35311785340309143,0.08372855186462402,1,NonAdenocarcinoma,9,0.4084724187850952,0.35311785340309143,0.2693893015384674,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,180,91876.0,33059.0,92004.0,33187.0,0.4548571705818176,0.4187992811203003,0.07211577892303467,1,NonAdenocarcinoma,9,0.4727726876735687,0.4164236783981323,0.34430789947509766,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,181,94564.0,16642.0,94692.0,16770.0,0.4391722083091736,0.41171395778656006,0.05491653084754944,1,NonAdenocarcinoma,9,0.45274126529693604,0.4056369364261627,0.3507204055786133,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,182,94564.0,20738.0,94692.0,20866.0,0.40446823835372925,0.3725382387638092,0.06386002898216248,1,NonAdenocarcinoma,9,0.4348417818546295,0.37069252133369446,0.306832492351532,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,183,95972.0,28963.0,96100.0,29091.0,0.4474857747554779,0.4057678282260895,0.08343589305877686,1,NonAdenocarcinoma,9,0.4527420401573181,0.40576788783073425,0.3223319947719574,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,184,95972.0,33059.0,96100.0,33187.0,0.421205997467041,0.3917054235935211,0.05900117754936218,1,NonAdenocarcinoma,9,0.44377148151397705,0.3839573860168457,0.3249562084674835,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,185,95972.0,37155.0,96100.0,37283.0,0.4438815712928772,0.4245664179325104,0.03863033652305603,1,NonAdenocarcinoma,9,0.448186993598938,0.4232637584209442,0.3846334218978882,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460239-B2,186,97604.0,39585.0,97732.0,39713.0,0.45134952664375305,0.3988025188446045,0.10509401559829712,1,NonAdenocarcinoma,9,0.44289523363113403,0.3988025188446045,0.2937085032463074,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460628-B2,0,100450.0,15024.0,100578.0,15152.0,0.3350604176521301,0.329421728849411,0.01127740740776062,1,NonAdenocarcinoma,9,0.35401368141174316,0.3182774484157562,0.3070000410079956,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460628-B2,1,100450.0,19120.0,100578.0,19248.0,0.3459705412387848,0.32946962118148804,0.033001840114593506,1,NonAdenocarcinoma,5,0.33191293478012085,0.32946962118148804,0.29646778106689453,nonadeno_metastatic_low,metastatic tumor in lung,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.
2460628-B2,2,100450.0,27312.0,100578.0,27440.0,0.39931946992874146,0.3955056667327881,0.007627606391906738,1,NonAdenocarcinoma,4,0.4095796048641205,0.3896178901195526,0.3819902837276459,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460628-B2,3,100450.0,31408.0,100578.0,31536.0,0.36578285694122314,0.3635776937007904,0.004410296678543091,0,Adenocarcinoma,1,0.36790961027145386,0.3584403097629547,0.3540300130844116,adeno_acinar,acinar growth pattern,A low magnification histopathology image showing lung adenocarcinoma with acinar gland-forming architecture.
2460628-B2,4,100450.0,35504.0,100578.0,35632.0,0.35036441683769226,0.34920939803123474,0.002310037612915039,0,Adenocarcinoma,4,0.35045772790908813,0.34272074699401855,0.3404107093811035,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460628-B2,5,100450.0,39600.0,100578.0,39728.0,0.32509469985961914,0.32239022850990295,0.005408942699432373,0,Adenocarcinoma,4,0.32480406761169434,0.3207903802394867,0.3153814375400543,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460628-B2,6,103378.0,25683.0,103506.0,25811.0,0.3447727560997009,0.34270039200782776,0.004144757986068726,0,Adenocarcinoma,4,0.3458613157272339,0.34026607871055603,0.3361213207244873,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460628-B2,7,103378.0,29779.0,103506.0,29907.0,0.37682753801345825,0.37458840012550354,0.004478275775909424,0,Adenocarcinoma,4,0.3768523335456848,0.3705390989780426,0.3660608232021332,adeno_solid,solid growth pattern,A low magnification histopathology image showing lung adenocarcinoma with solid growth pattern.
2460628-B2,8,104546.0,10928.0,104674.0,11056.0,0.30229461193084717,0.28853121399879456,0.027526825666427612,1,NonAdenocarcinoma,9,0.2995026111602783,0.28853121399879456,0.26100438833236694,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460628-B2,9,104546.0,15024.0,104674.0,15152.0,0.34496739506721497,0.33325621485710144,0.02342236042022705,1,NonAdenocarcinoma,9,0.3375059962272644,0.3299279510974884,0.30650559067726135,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460628-B2,10,104546.0,31408.0,104674.0,31536.0,0.42973360419273376,0.4078288972377777,0.04380941390991211,0,Adenocarcinoma,11,0.4143643379211426,0.4078288972377777,0.3640194833278656,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,11,104546.0,6832.0,104674.0,6960.0,0.4283057451248169,0.4118792712688446,0.03285294771194458,1,NonAdenocarcinoma,9,0.4474788010120392,0.40749701857566833,0.37464407086372375,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460628-B2,12,105522.0,41141.0,105650.0,41269.0,0.33778464794158936,0.329704612493515,0.01616010069847107,1,NonAdenocarcinoma,4,0.3447708487510681,0.32938387989997864,0.31322377920150757,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460628-B2,13,105522.0,45237.0,105650.0,45365.0,0.3936605155467987,0.38550445437431335,0.016312122344970703,0,Adenocarcinoma,1,0.3909252882003784,0.38172951340675354,0.36541739106178284,adeno_acinar,acinar growth pattern,A low magnification histopathology image showing lung adenocarcinoma with acinar gland-forming architecture.
2460628-B2,14,109618.0,45237.0,109746.0,45365.0,0.3715137541294098,0.36856332421302795,0.005900859832763672,1,NonAdenocarcinoma,5,0.37004584074020386,0.36782774329185486,0.3619268834590912,nonadeno_metastatic_low,metastatic tumor in lung,A low magnification histopathology image showing metastatic tumor in the lung without primary lung adenocarcinoma morphology.
2460628-B2,15,110210.0,35780.0,110338.0,35908.0,0.36328575015068054,0.35733744502067566,0.011896610260009766,1,NonAdenocarcinoma,4,0.3813154399394989,0.35267162322998047,0.3407750129699707,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460628-B2,16,110210.0,39876.0,110338.0,40004.0,0.3860078454017639,0.38451138138771057,0.002992957830429077,0,Adenocarcinoma,6,0.386849582195282,0.38419413566589355,0.3812011778354645,adeno_glandular_infiltration_low,infiltrative glandular adenocarcinoma,A low magnification histopathology image showing infiltrative gland-forming lung adenocarcinoma replacing alveolated lung parenchyma.
2460628-B2,17,110386.0,31300.0,110514.0,31428.0,0.3877009153366089,0.37985703349113464,0.015687763690948486,1,NonAdenocarcinoma,4,0.4035905599594116,0.37170901894569397,0.3560212552547455,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460628-B2,18,114306.0,35780.0,114434.0,35908.0,0.36874884366989136,0.36771413683891296,0.0020693838596343994,1,NonAdenocarcinoma,9,0.37135210633277893,0.3647836744785309,0.3627142906188965,nonadeno_benign_reactive_low,benign reactive lung tissue,A low magnification histopathology image showing benign reactive lung tissue changes without adenocarcinoma morphology.
2460628-B2,19,114306.0,39876.0,114434.0,40004.0,0.40076056122779846,0.4007519781589508,1.71661376953125e-05,0,Adenocarcinoma,5,0.40990501642227173,0.3930600583553314,0.3930428922176361,adeno_mucinous,mucinous features,A low magnification histopathology image showing mucinous lung adenocarcinoma with extracellular mucin pools.
2460628-B2,20,114482.0,31300.0,114610.0,31428.0,0.41174909472465515,0.39353370666503906,0.03643077611923218,1,NonAdenocarcinoma,4,0.43407702445983887,0.3862663209438324,0.3498355448246002,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460628-B2,21,123523.0,34196.0,123651.0,34324.0,0.4289572238922119,0.41839703917503357,0.02112036943435669,1,NonAdenocarcinoma,4,0.43403106927871704,0.4089392125606537,0.387818843126297,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460628-B2,22,123523.0,38292.0,123651.0,38420.0,0.4665253758430481,0.4431263208389282,0.046798139810562134,0,Adenocarcinoma,6,0.45539534091949463,0.4431263208389282,0.3963281810283661,adeno_glandular_infiltration_low,infiltrative glandular adenocarcinoma,A low magnification histopathology image showing infiltrative gland-forming lung adenocarcinoma replacing alveolated lung parenchyma.
2460628-B2,23,127619.0,34196.0,127747.0,34324.0,0.4175407290458679,0.41292810440063477,0.009225249290466309,1,NonAdenocarcinoma,4,0.4174766540527344,0.40335389971733093,0.3941286504268646,nonadeno_sarcomatoid_low,sarcomatoid spindle cell morphology,A low magnification histopathology image showing sarcomatoid carcinoma with spindle cell morphology.
2460628-B2,24,12832.0,12033.0,12960.0,12161.0,0.45911794900894165,0.4452633857727051,0.027709156274795532,0,Adenocarcinoma,11,0.46951764822006226,0.4407386779785156,0.4130295217037201,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,25,12832.0,16129.0,12960.0,16257.0,0.4930819272994995,0.45040997862815857,0.08534389734268188,0,Adenocarcinoma,11,0.4743407666683197,0.45040997862815857,0.3650660812854767,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,26,12832.0,20225.0,12960.0,20353.0,0.4798567295074463,0.44049271941185,0.07872802019119263,0,Adenocarcinoma,11,0.46383190155029297,0.44049271941185,0.36176469922065735,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,27,12832.0,24321.0,12960.0,24449.0,0.468284010887146,0.44662681221961975,0.0433143675327301,0,Adenocarcinoma,11,0.4606003165245056,0.44662681221961975,0.40331244468688965,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,28,12832.0,28417.0,12960.0,28545.0,0.4469449520111084,0.4291110932826996,0.035667747259140015,0,Adenocarcinoma,11,0.4338620901107788,0.4291110932826996,0.39344334602355957,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,29,12832.0,32513.0,12960.0,32641.0,0.49867337942123413,0.46794191002845764,0.06146290898323059,0,Adenocarcinoma,11,0.4855893850326538,0.46794191002845764,0.40647900104522705,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,30,12832.0,40705.0,12960.0,40833.0,0.4763207733631134,0.45008382201194763,0.05247390270233154,0,Adenocarcinoma,11,0.4590691030025482,0.45008382201194763,0.3976099193096161,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,31,12832.0,44801.0,12960.0,44929.0,0.4580511450767517,0.43470415472984314,0.04669398069381714,0,Adenocarcinoma,11,0.4477516710758209,0.43470415472984314,0.388010174036026,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,32,12832.0,48897.0,12960.0,49025.0,0.47813504934310913,0.454563170671463,0.04714372754096985,0,Adenocarcinoma,11,0.4827321767807007,0.454563170671463,0.40741944313049316,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,33,12832.0,52993.0,12960.0,53121.0,0.45251405239105225,0.43721869587898254,0.030590713024139404,0,Adenocarcinoma,11,0.4391058385372162,0.43721869587898254,0.40662798285484314,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,34,16928.0,12033.0,17056.0,12161.0,0.438177227973938,0.4249206483364105,0.02651315927505493,0,Adenocarcinoma,10,0.43197697401046753,0.4249206483364105,0.3984074890613556,adeno_cribriform_low,cribriform glandular pattern,A low magnification histopathology image showing lung adenocarcinoma with cribriform glandular architecture.
2460628-B2,35,16928.0,16129.0,17056.0,16257.0,0.49034780263900757,0.4555356204509735,0.0696243941783905,0,Adenocarcinoma,11,0.46846821904182434,0.4555356204509735,0.385911226272583,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,36,16928.0,20225.0,17056.0,20353.0,0.4904826879501343,0.4509483575820923,0.07906869053840637,0,Adenocarcinoma,11,0.4747143089771271,0.4509483575820923,0.3718796670436859,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,37,16928.0,24321.0,17056.0,24449.0,0.4306098520755768,0.4101720154285431,0.04087567329406738,0,Adenocarcinoma,11,0.42751407623291016,0.4101720154285431,0.3692963421344757,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,38,16928.0,28417.0,17056.0,28545.0,0.478305459022522,0.4465409219264984,0.06352907419204712,0,Adenocarcinoma,11,0.4593816101551056,0.4465409219264984,0.3830118477344513,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,39,16928.0,32513.0,17056.0,32641.0,0.3985919952392578,0.38707712292671204,0.023029744625091553,0,Adenocarcinoma,11,0.38763976097106934,0.38707712292671204,0.3640473783016205,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,40,16928.0,36609.0,17056.0,36737.0,0.36866098642349243,0.3643878400325775,0.008546292781829834,1,NonAdenocarcinoma,2,0.3672277331352234,0.3629843294620514,0.35443803668022156,nonadeno_hamartoma_low,pulmonary hamartoma,A low magnification histopathology image showing pulmonary hamartoma with cartilage and benign mesenchymal components.
2460628-B2,41,16928.0,40705.0,17056.0,40833.0,0.4081375300884247,0.3971666991710663,0.021941661834716797,0,Adenocarcinoma,6,0.4046558439731598,0.3971666991710663,0.3752250373363495,adeno_glandular_infiltration_low,infiltrative glandular adenocarcinoma,A low magnification histopathology image showing infiltrative gland-forming lung adenocarcinoma replacing alveolated lung parenchyma.
2460628-B2,42,16928.0,44801.0,17056.0,44929.0,0.44593673944473267,0.4187842607498169,0.054304927587509155,0,Adenocarcinoma,11,0.43484196066856384,0.4187842607498169,0.36447933316230774,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,43,16928.0,48897.0,17056.0,49025.0,0.49213606119155884,0.45904675126075745,0.06617861986160278,0,Adenocarcinoma,11,0.4818967282772064,0.45904675126075745,0.39286813139915466,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,44,16928.0,52993.0,17056.0,53121.0,0.47023847699165344,0.44545140862464905,0.04957413673400879,0,Adenocarcinoma,11,0.4495364725589752,0.44545140862464905,0.39587727189064026,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,45,21024.0,12033.0,21152.0,12161.0,0.4578593969345093,0.4351651668548584,0.04538843035697937,0,Adenocarcinoma,11,0.45275628566741943,0.4351651668548584,0.38977673649787903,adeno_alveolar_replacement_low,alveolar replacement by atypical glands,A low magnification histopathology image showing atypical adenocarcinoma glands replacing pre-existing alveolar structures.
2460628-B2,46,21024.0,16129.0,21152.0,16257.0,0.4324833154678345,0.41030052304267883,0.04436558485031128,0,Adenocarcinoma,6,0.41591063141822815,0.41030052304267883,0.36593493819236755,adeno_glandular_infiltration_low,infiltrative glandular adenocarcinoma,A low magnification histopathology image showing infiltrative gland-forming lung adenocarcinoma replacing alveolated lung parenchyma.
